Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.01.29 09:08:43.095	-0.002067	0.980316	0.958953	0.979659	0.954023	0.989519	-0.002395	-0.002395
2020.01.29 09:08:43.345	-0.002395	0.977687	0.961911	0.982617	0.976372	1.002008	-0.002395	-0.002724
2020.01.29 09:08:43.595	-0.002395	0.977687	0.959610	0.982946	0.959610	0.985246	-0.002067	-0.002395
2020.01.29 09:08:43.845	-0.002067	0.980316	0.959610	0.985575	0.964869	0.993134	-0.002395	-0.002395
2020.01.29 09:08:44.095	-0.002067	0.978016	0.959610	0.994120	0.969799	0.988862	-0.002395	-0.002067
2020.01.29 09:08:44.345	-0.001738	0.978673	0.958296	0.998064	0.972100	0.995764	-0.002724	-0.002395
2020.01.29 09:08:44.595	-0.002395	0.977687	0.961254	0.995106	0.963554	0.994778	-0.001738	-0.002067
2020.01.29 09:08:44.845	-0.002395	0.975386	0.960596	0.986561	0.968813	1.000365	-0.002067	-0.002067
2020.01.29 09:08:45.095	-0.002067	0.976701	0.961582	0.980974	0.960925	0.994778	-0.002395	-0.002067
2020.01.29 09:08:45.345	-0.002724	0.980316	0.961911	0.981302	0.965855	1.000365	-0.002724	-0.002724
2020.01.29 09:08:45.595	-0.002395	0.976044	0.958624	0.982288	0.966512	0.993792	-0.002395	-0.002395
2020.01.29 09:08:45.845	-0.002395	0.972757	0.960596	0.992806	0.966841	0.997736	-0.002395	-0.002395
2020.01.29 09:08:46.095	-0.002724	0.978016	0.957638	0.997078	0.963883	0.987218	-0.002067	-0.002067
2020.01.29 09:08:46.345	-0.003053	0.974729	0.962897	1.004966	0.967170	0.995764	-0.002395	-0.002395
2020.01.29 09:08:46.595	-0.002395	0.977687	0.957638	1.003980	0.959610	0.980645	-0.002395	-0.002395
2020.01.29 09:08:46.845	-0.003053	0.976701	0.960925	0.998064	0.973414	1.004309	-0.002395	-0.002067
2020.01.29 09:08:47.095	-0.002395	0.979988	0.960925	0.990834	0.968156	0.999708	-0.002067	-0.002724
2020.01.29 09:08:47.345	-0.002724	0.979659	0.961254	0.997407	0.975386	1.001680	-0.002395	-0.002724
2020.01.29 09:08:47.595	-0.003053	0.978344	0.961254	0.999050	0.971442	0.994449	-0.002395	-0.002395
