Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2019.12.11 10:54:03.556	1.024029	0.981960	0.957638	0.992148	0.978673	0.979002	-0.002395	-0.001738
2019.12.11 10:54:03.806	1.019756	0.976044	0.965855	0.985246	0.974729	1.073329	-0.002067	-0.001738
2019.12.11 10:54:04.056	1.004309	0.985904	0.962897	0.976044	0.974400	1.072343	-0.002067	-0.002067
2019.12.11 10:54:04.306	1.001351	0.979002	0.965198	0.972428	0.969142	1.102252	-0.001738	-0.002395
2019.12.11 10:54:04.556	0.996750	0.977687	0.967170	0.972757	0.986561	1.089105	-0.001738	-0.002067
2019.12.11 10:54:04.806	0.990834	0.986561	0.962568	0.981302	0.962240	1.094364	-0.001738	-0.002067
2019.12.11 10:54:05.056	0.993134	0.981631	0.961254	0.974729	0.956324	1.077273	-0.002395	-0.001738
2019.12.11 10:54:05.306	0.991820	0.983932	0.964540	0.971442	0.963226	1.070042	-0.001738	-0.002067
2019.12.11 10:54:05.556	0.992148	0.988533	0.958624	0.980316	0.960268	1.070042	-0.002067	-0.002395
2019.12.11 10:54:05.806	0.992148	0.982617	0.962240	0.985904	0.958624	1.055910	-0.001738	-0.002067
2019.12.11 10:54:06.056	0.994120	0.984918	0.960925	0.996750	0.972100	1.024029	-0.001738	-0.001738
2019.12.11 10:54:06.306	0.997736	0.980645	0.958953	1.028302	0.966841	1.010225	-0.002067	-0.002067
2019.12.11 10:54:06.556	1.001680	0.982288	0.965198	1.048679	0.956324	1.016470	-0.001409	-0.001738
2019.12.11 10:54:06.806	1.011540	0.986561	0.967498	1.043749	0.960596	1.008582	-0.002067	-0.001738
2019.12.11 10:54:07.056	1.015484	0.991162	0.961911	1.013183	0.956981	1.017127	-0.002067	-0.002067
2019.12.11 10:54:07.306	1.019428	0.990834	0.967170	0.978344	0.970456	1.034218	-0.001409	-0.001738
2019.12.11 10:54:07.556	1.033560	0.988862	0.967170	0.975058	0.963554	1.085818	-0.002067	-0.002067
2019.12.11 10:54:07.806	1.054266	0.990505	0.963226	0.971442	0.971771	1.138733	-0.001738	-0.001409
2019.12.11 10:54:08.056	1.078588	0.991162	0.963226	0.975058	0.955338	1.173572	-0.001409	-0.002067
2019.12.11 10:54:08.306	1.104881	0.980316	0.968156	0.963883	0.988204	1.109154	-0.001738	-0.002067
2019.12.11 10:54:08.556	1.114083	0.981631	0.964540	0.973086	0.963226	1.099294	-0.001738	-0.001738
2019.12.11 10:54:08.806	1.083189	0.988204	0.960596	0.978673	0.973743	1.022714	-0.001738	-0.002395
2019.12.11 10:54:09.056	1.034546	0.983603	0.963883	0.979330	0.984918	0.988862	-0.001409	-0.002067
2019.12.11 10:54:09.306	1.001351	0.982617	0.963554	0.978016	0.972100	1.002337	-0.001738	-0.001738
2019.12.11 10:54:09.556	0.986232	0.977030	0.963554	0.973414	0.983603	0.991162	-0.001738	-0.002067
2019.12.11 10:54:09.806	0.979659	0.979330	0.962240	0.981631	0.950736	1.042106	-0.001409	-0.001738
2019.12.11 10:54:10.056	0.977358	0.981302	0.966512	0.974400	0.966841	1.023700	-0.001738	-0.001738
2019.12.11 10:54:10.306	0.977030	0.984589	0.964540	0.977687	0.965855	1.030274	-0.002067	-0.001738
2019.12.11 10:54:10.556	0.980974	0.980316	0.963554	0.977358	0.962240	1.024686	-0.002067	-0.002067
2019.12.11 10:54:10.806	0.980645	0.982288	0.963554	0.978673	0.985575	1.000694	-0.002067	-0.002067
2019.12.11 10:54:11.056	0.982946	0.983932	0.965526	0.978344	0.994449	0.989190	-0.002067	-0.002067
2019.12.11 10:54:11.306	0.997078	0.984589	0.965526	0.984260	0.979330	1.049008	-0.001738	-0.001409
2019.12.11 10:54:11.556	1.015812	0.981960	0.962568	0.983603	0.971771	1.070371	-0.001738	-0.001738
2019.12.11 10:54:11.806	1.033560	0.981960	0.961254	0.984260	0.978016	1.056896	-0.001738	-0.001738
2019.12.11 10:54:12.056	1.041777	0.980316	0.961582	0.983932	0.970785	1.081546	-0.001738	-0.001738
2019.12.11 10:54:12.306	1.049665	0.983932	0.964540	0.981960	0.964540	1.068399	-0.001738	-0.001738
2019.12.11 10:54:12.556	1.051308	0.986890	0.971442	0.976701	0.979330	1.045392	-0.002395	-0.001738
2019.12.11 10:54:12.806	1.042106	0.986561	0.963883	0.976044	0.957310	1.058868	-0.001409	-0.002067
2019.12.11 10:54:13.056	1.036847	0.983932	0.962568	0.977687	0.977687	1.020414	-0.001738	-0.002067
2019.12.11 10:54:13.306	1.035204	0.983274	0.962240	0.979988	0.970785	1.028302	-0.002067	-0.001409
2019.12.11 10:54:13.556	1.038490	0.989519	0.964212	0.984918	0.968156	1.039476	-0.001738	-0.001738
2019.12.11 10:54:13.806	1.035532	0.980974	0.962897	0.980974	0.990834	1.046378	-0.002067	-0.002067
2019.12.11 10:54:14.056	1.036847	0.982288	0.960925	0.995435	0.981302	1.070371	-0.001738	-0.001738
