Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.02.27 07:06:19.661	-0.003710	0.978016	0.952051	1.135447	0.966512	0.987218	-0.003381	-0.003381
2020.02.27 07:06:19.911	-0.004039	0.976372	0.957310	1.154838	0.966512	0.988204	-0.003381	-0.003381
2020.02.27 07:06:20.161	-0.003710	0.975386	0.955666	1.148593	0.967498	0.985904	-0.003710	-0.003381
2020.02.27 07:06:20.411	-0.003381	0.979659	0.955338	1.130188	0.968484	0.990505	-0.003710	-0.003053
2020.02.27 07:06:20.661	-0.003053	0.980316	0.957638	1.070371	0.967827	0.988862	-0.003053	-0.003381
2020.02.27 07:06:20.911	-0.003381	0.979659	0.955009	1.009239	0.970785	0.987547	-0.003053	-0.003381
2020.02.27 07:06:21.161	-0.003053	0.978016	0.960596	0.993134	0.969799	0.994120	-0.003053	-0.002724
2020.02.27 07:06:21.411	-0.003053	0.977687	0.957967	1.000365	0.969142	0.988862	-0.003381	-0.003381
2020.02.27 07:06:21.661	-0.003710	0.979002	0.954680	1.026001	0.968156	0.986890	-0.003381	-0.003053
2020.02.27 07:06:21.911	-0.003710	0.980316	0.958296	1.067084	0.966512	0.987876	-0.003053	-0.003381
2020.02.27 07:06:22.161	-0.003381	0.979002	0.956324	1.077930	0.966512	0.988862	-0.003381	-0.003381
2020.02.27 07:06:22.411	-0.003710	0.981631	0.956981	1.063140	0.967170	0.986561	-0.003053	-0.003053
2020.02.27 07:06:22.661	-0.003381	0.977358	0.959282	1.054924	0.967827	0.991820	-0.003710	-0.003381
2020.02.27 07:06:22.911	-0.003710	0.979002	0.955009	1.045064	0.971114	0.996421	-0.003381	-0.003710
2020.02.27 07:06:23.161	-0.003053	0.980316	0.957638	1.050322	0.974072	0.994120	-0.003053	-0.003381
2020.02.27 07:06:23.411	-0.003710	0.980645	0.956981	1.070042	0.978016	0.996421	-0.003710	-0.003053
