Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.01.02 10:58:53.839	1.084175	0.993134	1.014826	0.965526	0.963554	0.977358	-0.001409	-0.001738
2020.01.02 10:58:54.089	1.095021	0.995764	1.078916	0.968484	0.969142	0.969470	-0.001409	-0.001738
2020.01.02 10:58:54.339	1.106853	0.990834	1.096007	0.971771	0.968484	0.979330	-0.001081	-0.001409
2020.01.02 10:58:54.589	1.109482	0.990505	1.073658	0.980645	0.972428	0.972757	-0.001738	-0.001409
2020.01.02 10:58:54.839	1.109482	0.986890	1.047036	0.977358	0.971771	0.984918	-0.001409	-0.001409
2020.01.02 10:58:55.089	1.092392	0.989848	1.031260	0.978673	0.974400	0.992477	-0.001409	-0.001409
2020.01.02 10:58:55.339	1.107182	0.992148	1.012197	0.974072	0.976372	1.027316	-0.001409	-0.001409
2020.01.02 10:58:55.589	1.138733	0.994120	0.997407	0.968813	0.976044	1.117370	-0.001738	-0.001409
2020.01.02 10:58:55.839	1.177187	0.998064	0.983274	0.963883	0.979002	1.221229	-0.001409	-0.001409
2020.01.02 10:58:56.089	1.208739	0.995106	0.974729	0.969470	0.977687	1.289591	-0.001409	-0.001738
2020.01.02 10:58:56.339	1.217942	0.996421	0.974072	0.966841	0.974400	1.285318	-0.001081	-0.001409
2020.01.02 10:58:56.589	1.179159	0.993134	0.968813	0.970785	0.968484	1.223529	-0.001409	-0.001738
2020.01.02 10:58:56.839	1.126244	0.989519	0.971114	0.966841	0.963554	1.158453	-0.001738	-0.001081
2020.01.02 10:58:57.089	1.070371	0.985246	0.971114	0.965526	0.964869	1.093378	-0.001409	-0.001738
2020.01.02 10:58:57.339	1.032246	0.988862	0.966184	0.963883	0.963226	1.030602	-0.001409	-0.001409
2020.01.02 10:58:57.589	1.002666	0.984260	0.971114	0.963226	0.964869	0.989190	-0.001081	-0.001738
2020.01.02 10:58:57.839	0.988204	0.985246	0.971114	0.963883	0.964212	0.983932	-0.001409	-0.001409
2020.01.02 10:58:58.089	0.991162	0.987218	0.968484	0.969799	0.965855	0.982288	-0.001409	-0.001738
2020.01.02 10:58:58.339	0.991820	0.984589	0.971114	0.972428	0.968156	0.982946	-0.001081	-0.001081
2020.01.02 10:58:58.589	0.999379	0.990834	0.983274	0.973086	0.972100	0.990505	-0.001738	-0.001409
2020.01.02 10:58:58.839	1.024686	0.991820	1.014498	0.973414	0.970456	1.013183	-0.001738	-0.001409
2020.01.02 10:58:59.089	1.055252	0.996750	1.056567	0.974400	0.968484	1.057224	-0.001081	-0.001738
2020.01.02 10:58:59.339	1.100608	1.004966	1.090748	0.976372	0.970456	1.106853	-0.001409	-0.001409
2020.01.02 10:58:59.589	1.123615	1.009896	1.108825	0.979002	0.974729	1.154838	-0.001409	-0.001409
2020.01.02 10:58:59.839	1.149579	1.012854	1.101923	0.974729	0.974729	1.185733	-0.001409	-0.001409
2020.01.02 10:59:00.089	1.184089	0.996092	1.068070	0.972757	0.974072	1.183761	-0.001738	-0.001409
2020.01.02 10:59:00.339	1.189677	0.991162	1.021071	0.969799	0.973743	1.119013	-0.001409	-0.001409
2020.01.02 10:59:00.589	1.170285	0.990834	0.987876	0.966512	0.971771	1.050980	-0.001409	-0.001738
2020.01.02 10:59:00.839	1.119013	0.993463	0.969799	0.972428	0.970785	0.997078	-0.001409	-0.001738
2020.01.02 10:59:01.089	1.080888	0.991820	0.966184	0.967827	0.967827	0.986232	-0.001409	-0.001738
2020.01.02 10:59:01.339	1.057224	0.990505	0.965855	0.966841	0.969799	0.984589	-0.001409	-0.001409
2020.01.02 10:59:01.589	1.057224	0.987218	0.960596	0.968813	0.965198	0.992477	-0.001738	-0.001738
2020.01.02 10:59:01.839	1.060182	0.990505	0.958624	0.965526	0.967170	1.006281	-0.001409	-0.001738
2020.01.02 10:59:02.089	1.068070	0.987218	0.962897	0.967827	0.966841	1.050651	-0.001409	-0.001738
2020.01.02 10:59:02.339	1.078916	0.987218	0.970785	0.966184	0.966184	1.139062	-0.001409	-0.001409
2020.01.02 10:59:02.589	1.081546	0.987547	0.989848	0.965198	0.966184	1.194278	-0.001738	-0.001409
2020.01.02 10:59:02.839	1.060840	0.985904	1.056238	0.969142	0.966184	1.201509	-0.001409	-0.001738
2020.01.02 10:59:03.089	1.034875	0.988533	1.143006	0.970785	0.968156	1.169628	-0.001738	-0.001409
2020.01.02 10:59:03.339	1.025344	0.991162	1.176201	0.980316	0.968484	1.086147	-0.001409	-0.001409
2020.01.02 10:59:03.589	1.048679	0.993463	1.150237	0.984918	0.973743	1.015812	-0.001409	-0.001409
2020.01.02 10:59:03.839	1.104552	1.001680	1.089105	0.983603	0.976701	0.993134	-0.001409	-0.001409
2020.01.02 10:59:04.089	1.170614	1.004638	1.014826	0.982946	0.976701	0.990834	-0.001738	-0.001081
2020.01.02 10:59:04.339	1.201509	1.007596	0.980645	0.971771	0.982617	0.994120	-0.001409	-0.001409
2020.01.02 10:59:04.589	1.213669	1.021400	0.974400	0.968813	0.981631	1.017784	-0.001409	-0.000752
2020.01.02 10:59:04.839	1.238319	1.031588	0.972100	0.968484	0.977358	1.062812	-0.001738	-0.001409
2020.01.02 10:59:05.089	1.259683	1.033232	0.969470	0.964212	0.974072	1.118685	-0.001409	-0.001738
2020.01.02 10:59:05.339	1.270857	1.006281	0.972757	0.965526	0.965198	1.184418	-0.001738	-0.001409
2020.01.02 10:59:05.589	1.201509	0.990176	0.979330	0.963226	0.966184	1.214655	-0.001738	-0.001409
2020.01.02 10:59:05.839	1.110468	0.986232	0.985904	0.971771	0.964212	1.180145	-0.001409	-0.001409
2020.01.02 10:59:06.089	1.028630	0.980316	0.985246	0.967170	0.966512	1.121971	-0.001409	-0.001409
2020.01.02 10:59:06.339	0.983932	0.980316	0.981960	0.969470	0.966512	1.066098	-0.001738	-0.001409
2020.01.02 10:59:06.589	0.984589	0.983603	0.971114	0.966841	0.969470	1.039805	-0.001409	-0.001409
2020.01.02 10:59:06.839	0.980316	0.985575	0.974072	0.972428	0.971442	1.035204	-0.001081	-0.001409
2020.01.02 10:59:07.089	0.978344	0.986890	0.972757	0.970785	0.974729	1.028630	-0.001409	-0.001738
2020.01.02 10:59:07.339	0.983932	0.990834	0.974072	0.970128	0.973743	1.028302	-0.001738	-0.001409
2020.01.02 10:59:07.589	0.987876	0.986232	0.974072	0.971771	0.967498	1.022057	-0.001081	-0.001409
2020.01.02 10:59:07.839	1.008582	0.987218	0.976372	0.969142	0.969142	1.010225	-0.001409	-0.001409
2020.01.02 10:59:08.089	1.049008	0.989519	0.973414	0.969799	0.967498	0.996421	-0.001738	-0.001409
2020.01.02 10:59:08.339	1.100608	0.991491	0.976044	0.969799	0.964540	0.999379	-0.001409	-0.001738
2020.01.02 10:59:08.589	1.140377	0.989190	0.977687	0.970785	0.965855	0.994449	-0.001081	-0.001409
2020.01.02 10:59:08.839	1.167327	0.993463	0.989848	0.971114	0.968484	1.007267	-0.001738	-0.001409
2020.01.02 10:59:09.089	1.183761	0.991820	1.000365	0.969470	0.971114	1.046378	-0.001081	-0.001738
2020.01.02 10:59:09.339	1.207425	0.996750	1.008910	0.968156	0.976372	1.117370	-0.001409	-0.001738
2020.01.02 10:59:09.589	1.229445	0.998722	1.015155	0.971771	0.977358	1.206439	-0.001081	-0.001081
2020.01.02 10:59:09.839	1.222543	1.000694	1.006938	0.964212	0.983932	1.272500	-0.001409	-0.001409
2020.01.02 10:59:10.089	1.219257	0.997736	0.984260	0.968813	0.980645	1.309640	-0.001409	-0.001081
2020.01.02 10:59:10.339	1.205124	0.991162	0.967498	0.966841	0.975058	1.301752	-0.001081	-0.001738
2020.01.02 10:59:10.589	1.180803	0.990834	0.973086	0.968813	0.967498	1.225501	-0.001738	-0.001409
2020.01.02 10:59:10.839	1.132160	0.988204	0.976044	0.970456	0.963226	1.098636	-0.001409	-0.001409
2020.01.02 10:59:11.089	1.065441	0.986561	0.993792	0.965526	0.963226	0.999708	-0.001081	-0.001738
2020.01.02 10:59:11.339	1.012526	0.990176	1.046050	0.967498	0.964540	0.969470	-0.001409	-0.001409
2020.01.02 10:59:11.589	0.988204	0.987218	1.141034	0.971114	0.965198	0.973086	-0.001409	-0.001081
2020.01.02 10:59:11.839	0.986232	0.994449	1.161083	0.970785	0.965198	0.973086	-0.001409	-0.001738
2020.01.02 10:59:12.089	1.009239	0.989848	1.129202	0.975058	0.968156	0.979330	-0.001738	-0.001081
2020.01.02 10:59:12.339	1.050980	0.994778	1.041448	0.968813	0.975386	0.987218	-0.001409	-0.001738
2020.01.02 10:59:12.589	1.102580	0.996750	0.979988	0.974729	0.975058	1.012854	-0.001409	-0.001409
2020.01.02 10:59:12.839	1.140705	0.997078	0.964540	0.976044	0.980645	1.055581	-0.001738	-0.001081
2020.01.02 10:59:13.089	1.168971	0.994778	0.962897	0.973086	0.984260	1.119999	-0.001081	-0.001409
2020.01.02 10:59:13.339	1.189019	0.998393	0.960596	0.974400	0.992477	1.178173	-0.001409	-0.001409
2020.01.02 10:59:13.589	1.196907	0.992148	0.962240	0.976044	0.988862	1.208739	-0.001409	-0.001081
2020.01.02 10:59:13.839	1.174887	0.992806	0.967827	0.975386	0.975058	1.209725	-0.001738	-0.001409
2020.01.02 10:59:14.089	1.140705	0.988862	0.973743	0.970456	0.966841	1.190005	-0.001081	-0.001738
2020.01.02 10:59:14.339	1.088448	0.986561	0.991162	0.972757	0.966184	1.139391	-0.001409	-0.001409
2020.01.02 10:59:14.589	1.037833	0.989190	1.025344	0.968156	0.962240	1.085818	-0.001738	-0.001081
2020.01.02 10:59:14.839	1.014826	0.988533	1.065770	0.969799	0.968813	1.051637	-0.001738	-0.001409
2020.01.02 10:59:15.089	1.044735	0.991491	1.068399	0.969799	0.967498	1.034218	-0.001409	-0.001409
2020.01.02 10:59:15.339	1.093049	0.987876	1.041120	0.963883	0.972100	1.047693	-0.001738	-0.001081
2020.01.02 10:59:15.589	1.126901	0.987547	0.986232	0.969799	0.972100	1.101594	-0.001081	-0.001409
2020.01.02 10:59:15.839	1.105210	0.988533	0.973086	0.969799	0.970128	1.162069	-0.001738	-0.001409
2020.01.02 10:59:16.089	1.106196	0.993134	0.970128	0.970785	0.966841	1.217613	-0.001738	-0.001738
2020.01.02 10:59:16.339	1.124929	0.992477	0.969799	0.967498	0.966841	1.217942	-0.001081	-0.001081
2020.01.02 10:59:16.589	1.138733	0.992148	0.966512	0.964869	0.966841	1.185404	-0.001081	-0.001081
2020.01.02 10:59:16.839	1.147279	0.990834	0.971114	0.964212	0.967498	1.144321	-0.001409	-0.001081
2020.01.02 10:59:17.089	1.144649	0.992148	0.970785	0.966841	0.967498	1.082860	-0.001409	-0.001409
2020.01.02 10:59:17.339	1.138405	0.991820	0.967170	0.967170	0.969470	1.015812	-0.001409	-0.001409
2020.01.02 10:59:17.589	1.123286	0.990834	0.971442	0.970128	0.969799	0.978016	-0.001738	-0.001738
2020.01.02 10:59:17.839	1.127230	0.987876	0.977030	0.969142	0.966512	0.979002	-0.001738	-0.001409
2020.01.02 10:59:18.089	1.129859	0.993463	0.987876	0.970785	0.967170	0.974729	-0.001738	-0.001409
2020.01.02 10:59:18.339	1.104881	0.987876	1.007924	0.973743	0.966184	0.982946	-0.001738	-0.001409
2020.01.02 10:59:18.589	1.067742	0.985575	1.035204	0.976044	0.972757	0.988862	-0.001738	-0.001738
2020.01.02 10:59:18.839	1.032246	0.987547	1.051637	0.977358	0.979330	1.003652	-0.001409	-0.001409
2020.01.02 10:59:19.089	1.016470	0.989848	1.051308	0.975386	0.982617	1.056238	-0.001409	-0.001738
2020.01.02 10:59:19.339	1.006281	0.988862	1.040791	0.973743	0.981960	1.143663	-0.001409	-0.001081
2020.01.02 10:59:19.589	1.002008	0.990505	1.020414	0.971442	0.974400	1.209397	-0.001409	-0.001409
2020.01.02 10:59:19.839	1.001022	0.996750	0.993463	0.969799	0.974072	1.215641	-0.001409	-0.001409
2020.01.02 10:59:20.089	1.021071	1.001680	0.975715	0.966184	0.970128	1.183103	-0.001409	-0.001409
2020.01.02 10:59:20.339	1.095350	1.010882	0.972100	0.965855	0.970128	1.138405	-0.001738	-0.001738
2020.01.02 10:59:20.589	1.199865	1.022714	0.972100	0.966184	0.967170	1.133146	-0.001081	-0.001409
2020.01.02 10:59:20.839	1.265598	1.021071	0.972100	0.966184	0.965855	1.139719	-0.000752	-0.001409
2020.01.02 10:59:21.089	1.283346	1.003323	0.973414	0.970128	0.967498	1.133803	-0.001409	-0.001409
2020.01.02 10:59:21.339	1.237333	0.996092	0.966841	0.968156	0.965855	1.112769	-0.001409	-0.001738
2020.01.02 10:59:21.589	1.187376	0.994449	0.967498	0.963226	0.965855	1.089105	-0.001738	-0.001738
2020.01.02 10:59:21.839	1.145635	0.989848	0.975058	0.965855	0.967498	1.048022	-0.001081	-0.001738
2020.01.02 10:59:22.089	1.105538	0.987547	0.985246	0.969142	0.969470	1.014826	-0.001081	-0.001409
2020.01.02 10:59:22.339	1.063469	0.988533	1.003652	0.969142	0.969142	0.993134	-0.001409	-0.001081
2020.01.02 10:59:22.589	1.021728	0.986561	1.039476	0.974072	0.971442	0.982617	-0.001738	-0.001081
2020.01.02 10:59:22.839	0.996092	0.985575	1.075301	0.977358	0.971114	0.979659	-0.001409	-0.001081
2020.01.02 10:59:23.089	0.986561	0.991162	1.079245	0.980645	0.974072	0.978016	-0.001409	-0.001738
2020.01.02 10:59:23.339	0.988533	0.987218	1.053938	0.990176	0.978016	0.988533	-0.001409	-0.001409
2020.01.02 10:59:23.589	0.990505	0.989190	1.014498	0.996092	0.980645	1.017127	-0.001409	-0.001409
2020.01.02 10:59:23.839	0.996092	0.990505	1.000365	0.977687	0.981631	1.087133	-0.001409	-0.001409
2020.01.02 10:59:24.089	1.036847	0.993463	0.989519	0.968156	0.975058	1.184747	-0.001081	-0.001409
2020.01.02 10:59:24.339	1.098308	0.998064	0.984589	0.966841	0.969799	1.244235	-0.001081	-0.001738
2020.01.02 10:59:24.589	1.167327	1.008582	0.989519	0.964540	0.969142	1.272500	-0.001738	-0.001409
2020.01.02 10:59:24.839	1.233061	1.021400	1.003652	0.965855	0.967170	1.236347	-0.001081	-0.001081
2020.01.02 10:59:25.089	1.264941	1.040134	1.007924	0.964540	0.970128	1.170614	-0.001738	-0.001409
2020.01.02 10:59:25.339	1.256396	1.043092	0.997407	0.966184	0.971114	1.092063	-0.001738	-0.001409
2020.01.02 10:59:25.589	1.224515	1.035861	0.994778	0.964869	0.966512	1.023372	-0.001738	-0.001409
2020.01.02 10:59:25.839	1.183761	1.011211	0.993463	0.965526	0.966841	0.981631	-0.001409	-0.001081
2020.01.02 10:59:26.089	1.128545	0.996092	0.989190	0.964540	0.968156	0.969799	-0.001409	-0.001081
2020.01.02 10:59:26.339	1.088119	0.989190	0.978344	0.963883	0.965526	0.967170	-0.001738	-0.001409
2020.01.02 10:59:26.589	1.044406	0.983274	0.976044	0.963883	0.965526	0.968156	-0.001409	-0.001409
2020.01.02 10:59:26.839	1.000365	0.986232	0.972428	0.963554	0.965526	0.974729	-0.001409	-0.001409
2020.01.02 10:59:27.089	0.976701	0.980316	0.973086	0.974072	0.967170	0.973743	-0.001409	-0.001409
2020.01.02 10:59:27.339	0.977358	0.981302	0.982617	0.967827	0.966841	0.980645	-0.001081	-0.001409
2020.01.02 10:59:27.589	0.978016	0.984589	0.992148	0.968484	0.971442	0.996421	-0.001409	-0.001409
2020.01.02 10:59:27.839	0.974729	0.982946	1.018442	0.968813	0.974400	1.032903	-0.001738	-0.001738
2020.01.02 10:59:28.089	0.980316	0.990176	1.042106	0.967827	0.971771	1.108496	-0.001409	-0.001409
2020.01.02 10:59:28.339	0.990505	0.991491	1.064126	0.968484	0.975386	1.154181	-0.001738	-0.001081
2020.01.02 10:59:28.589	1.013840	1.003652	1.071357	0.970128	0.973414	1.156810	-0.001738	-0.001738
2020.01.02 10:59:28.839	1.056567	1.014498	1.069385	0.969470	0.969470	1.151223	-0.001409	-0.001409
2020.01.02 10:59:29.089	1.150237	1.029616	1.037504	0.972757	0.975715	1.126901	-0.001409	-0.001409
2020.01.02 10:59:29.339	1.221886	1.030602	0.996092	0.968156	0.971771	1.112769	-0.001409	-0.001081
