Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.03.21 19:35:35.558	-0.019815	0.985246	0.960268	0.995435	0.969799	1.014169	-0.020143	-0.020472
2020.03.21 19:35:35.808	-0.018829	0.982617	0.957310	0.994120	0.971114	1.013183	-0.020472	-0.018171
2020.03.21 19:35:36.058	-0.017843	0.979659	0.959610	0.994778	0.970128	1.014169	-0.020801	-0.020472
2020.03.21 19:35:36.308	-0.019486	0.979330	0.955009	0.989519	0.970785	1.001680	-0.017843	-0.016199
2020.03.21 19:35:36.558	-0.020472	0.979659	0.953694	0.996421	0.971114	0.997078	-0.017514	-0.019486
2020.03.21 19:35:36.808	-0.018829	0.981302	0.958953	0.996421	0.969799	1.002337	-0.019157	-0.019486
2020.03.21 19:35:37.058	-0.020143	0.979988	0.956652	0.996092	0.967170	1.004966	-0.021458	-0.021787
2020.03.21 19:35:37.308	-0.019486	0.982946	0.956981	1.001351	0.970785	1.008253	-0.017843	-0.019815
2020.03.21 19:35:37.558	-0.020801	0.979659	0.955338	1.002337	0.969142	1.016798	-0.020143	-0.022444
2020.03.21 19:35:37.808	-0.020472	0.980645	0.957967	1.000036	0.968813	1.002994	-0.019486	-0.019157
2020.03.21 19:35:38.058	-0.019815	0.981631	0.955009	1.003980	0.971771	1.020085	-0.019486	-0.018171
2020.03.21 19:35:38.308	-0.016528	0.981631	0.956324	1.000694	0.970785	1.028630	-0.017514	-0.019815
2020.03.21 19:35:38.558	-0.020143	0.980316	0.960925	0.999050	0.972757	1.013840	-0.017185	-0.018829
2020.03.21 19:35:38.808	-0.017843	0.979330	0.955666	0.998393	0.976044	1.029288	-0.017843	-0.020143
2020.03.21 19:35:39.058	-0.020472	0.982288	0.957967	0.991162	0.972428	1.012197	-0.019815	-0.019815
2020.03.21 19:35:39.308	-0.020143	0.985904	0.956652	0.987876	0.974400	1.000036	-0.020801	-0.019815
2020.03.21 19:35:39.558	-0.020801	0.981960	0.958953	0.985246	0.969799	1.014498	-0.020143	-0.021787
2020.03.21 19:35:39.808	-0.017185	0.978016	0.960925	0.989519	0.967498	1.003980	-0.019815	-0.018500
2020.03.21 19:35:40.058	-0.019815	0.982288	0.958953	0.991162	0.967827	1.007596	-0.020143	-0.018500
2020.03.21 19:35:40.308	-0.020801	0.982946	0.960925	0.987547	0.971771	1.018442	-0.021129	-0.017843
2020.03.21 19:35:40.558	-0.019486	0.981302	0.959282	0.989519	0.971442	1.018770	-0.019486	-0.019486
2020.03.21 19:35:40.808	-0.019157	0.983274	0.956324	0.987547	0.968156	0.999050	-0.019486	-0.019157
2020.03.21 19:35:41.058	-0.017514	0.981631	0.961911	0.993134	0.971771	1.009896	-0.018500	-0.019815
2020.03.21 19:35:41.308	-0.019486	0.981302	0.954023	0.994120	0.969799	1.017784	-0.018500	-0.020143
