Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.03.09 21:35:48.308	-0.002724	0.986890	0.962240	1.006610	0.973414	1.002994	-0.002395	-0.002395
2020.03.09 21:35:48.558	-0.002395	0.982946	0.960268	1.003652	0.971114	0.996092	-0.002067	-0.002724
2020.03.09 21:35:48.808	-0.002395	0.984260	0.963226	0.991162	0.968156	0.995435	-0.002395	-0.003053
2020.03.09 21:35:49.058	-0.001738	0.984260	0.958624	0.967827	0.965526	0.990505	-0.003053	-0.002724
2020.03.09 21:35:49.308	-0.002724	0.984918	0.960925	0.961911	0.966841	0.998064	-0.002067	-0.002395
2020.03.09 21:35:49.558	-0.003053	0.984918	0.961911	0.968156	0.968484	1.004966	-0.002395	-0.002395
2020.03.09 21:35:49.808	-0.002067	0.983932	0.961254	0.971442	0.969470	0.999708	-0.002067	-0.002395
2020.03.09 21:35:50.058	-0.003053	0.985904	0.961254	0.981631	0.970785	0.995435	-0.003053	-0.002395
2020.03.09 21:35:50.308	-0.001738	0.987218	0.962568	0.992806	0.968813	1.010554	-0.002724	-0.002067
2020.03.09 21:35:50.558	-0.002724	0.984260	0.964212	1.007596	0.968813	0.989519	-0.002724	-0.003053
2020.03.09 21:35:50.808	-0.002724	0.984589	0.959282	1.021071	0.968813	0.976701	-0.002395	-0.002395
2020.03.09 21:35:51.058	-0.002724	0.984589	0.958624	1.032574	0.967498	0.989519	-0.002395	-0.002395
2020.03.09 21:35:51.308	-0.002724	0.987876	0.964540	1.034546	0.973086	0.989190	-0.002067	-0.002395
2020.03.09 21:35:51.558	-0.002395	0.986890	0.964540	1.014826	0.971442	0.987218	-0.002724	-0.002724
2020.03.09 21:35:51.808	-0.002395	0.993463	0.965855	0.987218	0.969142	0.994449	-0.003053	-0.003053
