Time;airHumidity;airPressure;airTemperature;currDir04;currDir07;currDir10;currDir13;currDir16;currDir19;currDir22;currDir25;currDir28;currDir31;currDir34;currDir37;currDir40;currDir43;currDir46;currDir49;currDir52;currDir55;currDir58;currDir61;currSpeed04;currSpeed07;currSpeed10;currSpeed13;currSpeed16;currSpeed19;currSpeed22;currSpeed25;currSpeed28;currSpeed31;currSpeed34;currSpeed37;currSpeed40;currSpeed43;currSpeed46;currSpeed49;currSpeed52;currSpeed55;currSpeed58;currSpeed61;hm0;hm0a;hm0b;hmax;latitude;longitude;mdir;mdira;mdirb;O2consentration_ox;salinity1m;sprtp;temperature1m;thhf;thmax;thtp;tm01;tm02;tm02a;tm02b;tp;WindDir;WindGust;WindSpeed
17.01.2020 08:00:00;67.0313;1001.07422;6.9141;225.0000;336.0938;317.8125;309.3750;326.2500;316.4063;330.4688;329.0625;317.8125;330.4688;331.8750;350.1563;319.2188;327.6563;310.7813;312.1875;330.4688;305.1563;333.2813;319.2188;17.5781;158.2031;123.0469;151.1719;146.4844;150.0000;135.9375;133.5938;126.5625;180.4688;127.7344;153.5156;131.2500;135.9375;171.0938;150.0000;128.9063;152.3438;139.4531;130.0781;0.2734;0.0391;0.2734;0.5078;64.157166;10.002228;222.8906;161.7188;223.5938;11.14746;25.00000;42.1875;6.61621;248.2031;5.9570;217.9688;4.3945;4.1992;11.4063;4.1406;3.6133;343.82813;6.28906;0.61523
17.01.2020 09:00:00;72.1875;1001.26953;6.3672;151.8750;265.7813;261.5625;260.1563;271.4063;277.0313;265.7813;261.5625;268.5938;262.9688;267.1875;272.8125;274.2188;260.1563;268.5938;272.8125;253.1250;270.0000;264.3750;262.9688;22.2656;199.2188;235.5469;214.4531;213.2813;242.5781;236.7188;241.4063;196.8750;215.6250;217.9688;240.2344;249.6094;244.9219;208.5938;191.0156;247.2656;209.7656;235.5469;230.8594;0.1953;0.0391;0.1953;0.0000;64.156799;10.007172;191.2500;220.7813;189.1406;11.17676;25.00000;47.8125;6.64063;299.5313;0.0000;209.5313;6.0547;5.6641;12.2266;5.5469;9.5703;307.96875;6.69922;5.12695
17.01.2020 10:00:00;70.3125;1001.46484;6.6406;5.6250;19.6875;37.9688;57.6563;75.9375;84.3750;74.5313;135.0000;157.5000;180.0000;201.0938;220.7813;215.1563;223.5938;225.0000;217.9688;205.3125;208.1250;195.4688;222.1875;11.7188;12.8906;12.8906;9.3750;10.5469;5.8594;4.6875;4.6875;5.8594;7.0313;9.3750;9.3750;10.5469;12.8906;11.7188;10.5469;9.3750;11.7188;11.7188;11.7188;0.8594;0.7422;0.4297;3.0859;64.156067;10.003235;61.1719;66.0938;96.3281;10.94238;32.99805;75.2344;6.20117;92.1094;11.3281;47.1094;9.7656;8.6914;12.1094;5.5469;11.4258;168.39844;6.56250;4.58008
17.01.2020 11:00:00;72.1875;1001.56250;7.1875;350.1563;4.2188;21.0938;42.1875;54.8438;71.7188;106.8750;85.7813;150.4688;315.0000;246.0938;232.0313;236.2500;240.4688;247.5000;206.7188;192.6563;180.0000;222.1875;279.8438;11.7188;15.2344;15.2344;12.8906;12.8906;8.2031;3.5156;2.3438;1.1719;0.0000;4.6875;7.0313;4.6875;4.6875;3.5156;2.3438;2.3438;3.5156;2.3438;2.3438;0.2734;0.1172;0.2734;0.3516;64.156067;10.003235;71.7188;63.2813;71.0156;10.94238;32.93945;77.3438;6.17676;83.6719;9.3750;39.3750;4.8828;4.2969;16.3281;3.8281;23.2422;138.86719;4.92188;3.75977
17.01.2020 12:00:00;72.1875;1001.66016;7.4609;355.7813;9.8438;16.8750;37.9688;40.7813;54.8438;56.2500;64.6875;39.3750;278.4375;215.1563;208.1250;232.0313;270.0000;49.2188;2.8125;348.7500;298.1250;23.9063;35.1563;15.2344;16.4063;11.7188;14.0625;15.2344;15.2344;12.8906;8.2031;4.6875;1.1719;4.6875;2.3438;2.3438;2.3438;1.1719;2.3438;2.3438;2.3438;4.6875;8.2031;0.3125;0.0781;0.2734;0.4688;64.156067;10.003326;13.3594;342.4219;16.1719;10.94238;32.98340;59.7656;6.17676;17.5781;9.2773;7.0313;4.6875;4.1016;15.0391;3.9063;9.5703;108.98438;3.82813;2.93945
17.01.2020 13:00:00;75.9375;1001.66016;7.7344;4.2188;7.0313;12.6563;29.5313;52.0313;60.4688;66.0938;56.2500;43.5938;7.0313;90.0000;75.9375;64.6875;84.3750;70.3125;0.0000;53.4375;70.3125;37.9688;42.1875;10.5469;12.8906;10.5469;12.8906;12.8906;15.2344;11.7188;11.7188;7.0313;3.5156;1.1719;2.3438;3.5156;3.5156;3.5156;0.0000;2.3438;3.5156;2.3438;4.6875;0.3516;0.1172;0.3516;0.5078;64.156067;10.003418;352.9688;356.4844;351.5625;10.91309;33.02734;54.8438;6.20117;355.7813;16.6992;331.1719;4.8828;4.3945;13.5156;4.1406;9.6680;136.40625;3.96484;2.87109
17.01.2020 14:00:00;70.3125;1001.36719;7.4609;9.8438;14.0625;11.2500;32.3438;42.1875;61.8750;70.3125;52.0313;57.6563;45.0000;14.0625;16.8750;67.5000;75.9375;64.6875;78.7500;105.4688;118.1250;130.7813;298.1250;14.0625;9.3750;10.5469;10.5469;10.5469;10.5469;10.5469;8.2031;8.2031;8.2031;4.6875;1.1719;2.3438;4.6875;5.8594;4.6875;3.5156;2.3438;2.3438;2.3438;0.5859;0.4688;0.3516;0.8594;64.156067;10.002869;331.1719;305.8594;92.1094;10.92773;32.98340;71.7188;6.17676;104.0625;21.1914;302.3438;9.3750;6.8359;21.2500;4.3750;23.8281;157.14844;8.06641;6.42578
17.01.2020 15:00:00;67.9688;1001.36719;7.4609;345.9375;7.0313;21.0938;40.7813;78.7500;73.1250;71.7188;56.2500;53.4375;47.8125;49.2188;32.3438;137.8125;29.5313;75.9375;78.7500;98.4375;87.1875;299.5313;298.1250;11.7188;10.5469;8.2031;7.0313;11.7188;12.8906;9.3750;9.3750;4.6875;5.8594;4.6875;3.5156;1.1719;1.1719;2.3438;2.3438;3.5156;2.3438;1.1719;2.3438;0.3906;0.1953;0.3516;0.6641;64.156067;10.002869;82.2656;66.0938;88.5938;10.91309;32.96875;61.1719;6.17676;101.2500;13.9648;95.6250;5.4688;4.6875;13.9844;4.2188;9.7656;146.60156;5.81055;4.64844
17.01.2020 16:00:00;67.5000;1001.26953;7.4609;350.1563;2.8125;25.3125;45.0000;53.4375;63.2813;74.5313;42.1875;16.8750;63.2813;112.5000;194.0625;170.1563;178.5938;182.8125;181.4063;153.2813;220.7813;156.0938;300.9375;14.0625;5.8594;7.0313;7.0313;7.0313;9.3750;7.0313;8.2031;4.6875;1.1719;2.3438;2.3438;3.5156;5.8594;2.3438;3.5156;3.5156;1.1719;2.3438;2.3438;0.3516;0.1172;0.3516;0.5469;64.156067;10.002960;85.0781;76.6406;87.1875;10.91309;32.89551;55.5469;6.10352;103.3594;8.2031;78.0469;4.9805;4.3945;12.8125;4.2188;8.9844;144.84375;5.40039;4.03320
17.01.2020 17:00:00;59.5313;1000.87891;8.0078;25.3125;47.8125;54.8438;25.3125;54.8438;71.7188;81.5625;80.1563;78.7500;101.2500;139.2188;146.2500;171.5625;188.4375;198.2813;189.8438;182.8125;154.6875;97.0313;188.4375;8.2031;5.8594;5.8594;4.6875;4.6875;9.3750;9.3750;7.0313;3.5156;2.3438;4.6875;4.6875;5.8594;4.6875;5.8594;4.6875;3.5156;3.5156;1.1719;2.3438;0.3516;0.1563;0.3125;0.5078;64.156067;10.002777;334.6875;21.0938;324.8438;10.91309;32.96875;61.8750;6.15234;346.6406;13.1836;299.5313;5.1758;4.4922;14.2188;4.0625;9.3750;153.98438;7.17773;5.53711
17.01.2020 18:00:00;69.8438;1000.68359;7.4609;352.9688;21.0938;49.2188;28.1250;194.0625;52.0313;84.3750;71.7188;157.5000;223.5938;210.9375;201.0938;239.0625;240.4688;220.7813;243.2813;227.8125;213.7500;222.1875;199.6875;5.8594;5.8594;5.8594;2.3438;0.0000;3.5156;4.6875;2.3438;2.3438;3.5156;4.6875;3.5156;4.6875;7.0313;5.8594;7.0313;8.2031;7.0313;10.5469;10.5469;0.3516;0.2344;0.2734;0.5469;64.156067;10.003143;94.9219;58.3594;115.3125;10.91309;32.95410;78.0469;6.12793;121.6406;19.7266;104.0625;6.0547;4.8828;16.4453;3.9844;22.7539;156.44531;3.89648;1.70898
17.01.2020 19:00:00;66.0938;1000.48828;7.4609;15.4688;32.3438;40.7813;67.5000;157.5000;319.2188;90.0000;119.5313;175.7813;217.9688;203.9063;202.5000;243.2813;232.0313;262.9688;237.6563;216.5625;225.0000;219.3750;210.9375;7.0313;7.0313;8.2031;5.8594;1.1719;2.3438;2.3438;2.3438;3.5156;5.8594;7.0313;5.8594;3.5156;3.5156;3.5156;4.6875;5.8594;7.0313;10.5469;11.7188;0.2734;0.1172;0.2344;0.3906;64.156067;10.003052;66.7969;33.7500;70.3125;10.91309;32.93945;50.6250;6.10352;47.8125;24.9023;80.8594;4.9805;4.2969;14.4531;3.8281;9.3750;156.44531;6.69922;3.48633
17.01.2020 20:00:00;68.9063;1000.00000;7.1875;21.0938;33.7500;39.3750;40.7813;70.3125;70.3125;84.3750;217.9688;320.6250;262.9688;275.6250;293.9063;306.5625;260.1563;233.4375;220.7813;222.1875;225.0000;203.9063;225.0000;9.3750;9.3750;4.6875;4.6875;1.1719;2.3438;3.5156;2.3438;2.3438;1.1719;2.3438;4.6875;4.6875;3.5156;4.6875;9.3750;12.8906;14.0625;10.5469;12.8906;0.3125;0.1953;0.2344;0.5078;64.156067;10.002960;77.3438;344.5313;90.7031;10.92773;32.93945;70.3125;6.10352;113.9063;16.7969;312.8906;6.5430;5.1758;16.3281;3.8281;23.8281;151.17188;7.10938;4.71680
17.01.2020 21:00:00;69.3750;999.51172;7.1875;22.5000;25.3125;53.4375;87.1875;68.9063;40.7813;84.3750;327.6563;143.4375;163.1250;75.9375;161.7188;261.5625;236.2500;220.7813;234.8438;216.5625;229.2188;202.5000;225.0000;12.8906;11.7188;8.2031;4.6875;5.8594;3.5156;2.3438;2.3438;2.3438;2.3438;0.0000;1.1719;3.5156;5.8594;7.0313;8.2031;9.3750;11.7188;10.5469;14.0625;0.2734;0.1953;0.1953;0.4688;64.156067;10.002869;78.0469;30.2344;98.4375;10.92773;32.91016;69.6094;6.07910;113.9063;24.5117;17.5781;6.6406;5.1758;15.8594;3.9844;22.7539;161.01563;9.09180;6.90430
17.01.2020 22:00:00;68.4375;999.21875;7.4609;21.0938;37.9688;56.2500;68.9063;68.9063;71.7188;82.9688;180.0000;139.2188;8.4375;333.2813;327.6563;272.8125;222.1875;227.8125;223.5938;216.5625;229.2188;230.6250;233.4375;14.0625;12.8906;10.5469;9.3750;7.0313;4.6875;1.1719;0.0000;3.5156;4.6875;1.1719;1.1719;2.3438;3.5156;4.6875;7.0313;5.8594;9.3750;8.2031;7.0313;0.2344;0.1563;0.1953;0.0000;64.156067;10.003143;52.0313;324.8438;92.1094;10.94238;32.92480;75.9375;6.05469;111.7969;0.0000;268.5938;6.3477;4.9805;17.0313;3.8281;22.7539;174.37500;7.38281;5.67383
17.01.2020 23:00:00;69.8438;999.02344;7.1875;25.3125;39.3750;45.0000;43.5938;46.4063;61.8750;19.6875;53.4375;67.5000;92.8125;45.0000;240.4688;213.7500;220.7813;236.2500;236.2500;243.2813;247.5000;247.5000;241.8750;17.5781;14.0625;12.8906;10.5469;9.3750;8.2031;4.6875;3.5156;2.3438;3.5156;0.0000;2.3438;3.5156;4.6875;4.6875;5.8594;5.8594;5.8594;7.0313;5.8594;0.2344;0.1563;0.1953;0.0000;64.156067;10.003143;76.6406;81.5625;73.8281;10.92773;32.91016;73.8281;6.05469;99.1406;0.0000;94.9219;5.7617;4.6875;15.2734;3.6719;23.2422;157.14844;7.17773;5.19531
18.01.2020 00:00:00;70.7813;998.73047;7.1875;22.5000;30.9375;36.5625;39.3750;28.1250;36.5625;39.3750;53.4375;49.2188;42.1875;59.0625;137.8125;147.6563;180.0000;188.4375;198.2813;194.0625;192.6563;167.3438;187.0313;15.2344;15.2344;12.8906;9.3750;7.0313;8.2031;7.0313;4.6875;4.6875;1.1719;2.3438;3.5156;3.5156;3.5156;5.8594;3.5156;5.8594;3.5156;1.1719;1.1719;0.2734;0.1953;0.1953;0.4297;64.156067;10.003235;30.9375;336.7969;72.4219;10.92773;32.88086;72.4219;6.03027;95.6250;24.9023;355.7813;6.4453;5.0781;15.7422;3.9063;23.8281;163.47656;7.79297;5.87891
18.01.2020 01:00:00;69.8438;998.14453;7.1875;19.6875;33.7500;40.7813;50.6250;45.0000;61.8750;54.8438;64.6875;52.0313;81.5625;85.7813;150.4688;135.0000;143.4375;126.5625;130.7813;143.4375;157.5000;182.8125;160.3125;16.4063;16.4063;14.0625;8.2031;10.5469;12.8906;11.7188;11.7188;7.0313;7.0313;4.6875;4.6875;3.5156;3.5156;4.6875;3.5156;5.8594;4.6875;3.5156;4.6875;0.2734;0.1563;0.2344;0.4688;64.156067;10.003052;75.9375;25.3125;87.8906;10.95703;32.86621;76.6406;5.98145;99.8438;19.7266;206.7188;6.0547;4.9805;16.6797;4.0625;22.2656;163.12500;8.54492;6.90430
18.01.2020 02:00:00;70.3125;998.04688;6.9141;7.0313;15.4688;39.3750;46.4063;52.0313;52.0313;71.7188;70.3125;52.0313;54.8438;56.2500;88.5938;97.0313;109.6875;116.7188;150.4688;202.5000;150.4688;98.4375;0.0000;17.5781;15.2344;12.8906;12.8906;12.8906;11.7188;10.5469;10.5469;9.3750;4.6875;3.5156;2.3438;2.3438;2.3438;2.3438;3.5156;1.1719;2.3438;2.3438;1.1719;0.3125;0.1953;0.2344;0.4688;64.156067;10.003143;80.1563;67.5000;82.9688;10.94238;32.91016;75.9375;6.03027;104.0625;14.0625;153.9844;6.7383;5.4688;16.2109;4.3750;22.2656;165.93750;8.13477;6.49414
18.01.2020 03:00:00;69.3750;997.75391;6.9141;4.2188;15.4688;39.3750;39.3750;52.0313;54.8438;68.9063;74.5313;71.7188;66.0938;47.8125;26.7188;25.3125;302.3438;170.1563;192.6563;147.6563;270.0000;142.0313;270.0000;15.2344;10.5469;10.5469;14.0625;11.7188;11.7188;11.7188;8.2031;7.0313;5.8594;3.5156;1.1719;1.1719;1.1719;1.1719;1.1719;1.1719;1.1719;2.3438;1.1719;0.3125;0.1953;0.2734;0.4297;64.156067;10.002960;65.3906;20.3906;79.4531;10.92773;32.89551;71.0156;6.03027;97.0313;24.9023;5.6250;6.2500;5.0781;15.3906;3.9844;20.5078;164.17969;8.68164;6.90430
18.01.2020 04:00:00;69.8438;997.46094;6.9141;355.7813;7.0313;26.7188;33.7500;50.6250;43.5938;59.0625;61.8750;66.0938;49.2188;357.1875;196.8750;191.2500;180.0000;194.0625;208.1250;203.9063;209.5313;202.5000;239.0625;8.2031;9.3750;9.3750;9.3750;10.5469;8.2031;10.5469;7.0313;7.0313;3.5156;2.3438;2.3438;3.5156;4.6875;5.8594;5.8594;3.5156;3.5156;4.6875;3.5156;0.4688;0.3906;0.2734;0.6250;64.156067;10.002869;71.0156;55.5469;63.9844;10.92773;32.91016;75.2344;6.03027;71.0156;20.2148;56.2500;9.6680;7.1289;18.6719;4.5313;23.2422;169.45313;8.47656;6.90430
18.01.2020 05:00:00;71.2500;997.36328;6.6406;329.0625;357.1875;22.5000;331.8750;47.8125;54.8438;53.4375;90.0000;39.3750;0.0000;230.6250;180.0000;205.3125;191.2500;215.1563;212.3438;209.5313;219.3750;209.5313;192.6563;8.2031;7.0313;4.6875;2.3438;5.8594;7.0313;8.2031;5.8594;4.6875;1.1719;1.1719;4.6875;7.0313;8.2031;5.8594;7.0313;8.2031;7.0313;7.0313;3.5156;0.3516;0.2344;0.2734;0.5078;64.156067;10.002777;54.1406;16.8750;78.7500;10.92773;32.93945;75.9375;6.07910;89.2969;18.8477;34.4531;6.6406;5.2734;15.9766;3.9844;22.2656;169.10156;8.81836;6.08398
18.01.2020 06:00:00;67.9688;997.16797;6.6406;329.0625;350.1563;5.6250;53.4375;47.8125;73.1250;67.5000;74.5313;54.8438;164.5313;206.7188;206.7188;209.5313;206.7188;220.7813;223.5938;217.9688;229.2188;225.0000;210.9375;8.2031;5.8594;3.5156;2.3438;3.5156;4.6875;4.6875;4.6875;3.5156;1.1719;3.5156;4.6875;3.5156;4.6875;7.0313;9.3750;8.2031;9.3750;10.5469;5.8594;0.4688;0.3516;0.2734;0.6641;64.156067;10.002777;338.2031;308.6719;73.1250;10.91309;32.95410;60.4688;6.07910;66.0938;17.3828;310.0781;8.7891;6.4453;17.3828;4.1406;20.5078;172.96875;8.47656;6.22070
18.01.2020 07:00:00;69.3750;997.55859;6.6406;338.9063;11.2500;85.7813;119.5313;116.7188;357.1875;50.6250;60.4688;220.7813;217.9688;227.8125;244.6875;234.8438;236.2500;244.6875;239.0625;234.8438;223.5938;210.9375;225.0000;4.6875;3.5156;1.1719;3.5156;1.1719;2.3438;2.3438;3.5156;3.5156;5.8594;5.8594;7.0313;7.0313;8.2031;8.2031;10.5469;10.5469;11.7188;10.5469;12.8906;0.3125;0.2344;0.2344;0.4297;64.156067;10.002869;78.0469;96.3281;62.5781;10.91309;32.93945;68.2031;6.05469;44.2969;17.1875;108.9844;6.8359;5.3711;15.7422;3.9844;19.3359;173.32031;7.31445;5.46875
18.01.2020 08:00:00;68.4375;998.04688;6.6406;344.5313;26.7188;90.0000;101.2500;104.0625;163.1250;67.5000;223.5938;236.2500;229.2188;236.2500;244.6875;247.5000;240.4688;232.0313;240.4688;230.6250;220.7813;210.9375;225.0000;5.8594;2.3438;1.1719;2.3438;1.1719;1.1719;0.0000;3.5156;4.6875;4.6875;5.8594;5.8594;9.3750;9.3750;11.7188;10.5469;14.0625;15.2344;15.2344;14.0625;0.3516;0.2344;0.2344;0.5078;64.156067;10.002960;35.8594;346.6406;79.4531;10.91309;32.95410;78.7500;6.05469;87.1875;18.0664;5.6250;6.9336;5.4688;16.3281;4.1406;21.7773;180.35156;5.46875;3.69141
18.01.2020 09:00:00;62.8125;998.24219;7.4609;37.9688;5.6250;306.5625;0.0000;199.6875;234.8438;94.2188;210.9375;251.7188;239.0625;248.9063;253.1250;244.6875;233.4375;232.0313;219.3750;237.6563;226.4063;229.2188;227.8125;4.6875;3.5156;1.1719;1.1719;1.1719;1.1719;1.1719;3.5156;2.3438;1.1719;7.0313;9.3750;7.0313;10.5469;11.7188;9.3750;9.3750;9.3750;10.5469;8.2031;0.2344;0.1172;0.1953;0.0000;64.156067;10.003418;54.8438;325.5469;61.8750;10.92773;32.92480;48.5156;6.03027;99.8438;0.0000;4.9219;5.0781;4.2969;15.2734;3.8281;8.7891;191.60156;5.05859;4.10156
18.01.2020 10:00:00;66.5625;998.33984;7.1875;25.3125;28.1250;32.3438;67.5000;68.9063;46.4063;50.6250;357.1875;343.1250;0.0000;343.1250;0.0000;326.2500;262.9688;230.6250;248.9063;261.5625;270.0000;22.5000;18.2813;11.7188;9.3750;5.8594;4.6875;4.6875;4.6875;3.5156;2.3438;3.5156;3.5156;2.3438;1.1719;2.3438;2.3438;3.5156;3.5156;4.6875;2.3438;1.1719;5.8594;0.3906;0.3125;0.2734;0.6641;64.156067;10.003510;349.4531;313.5938;19.6875;10.92773;32.89551;78.7500;5.98145;7.7344;17.8711;246.7969;6.4453;4.7852;15.0391;3.2813;17.3828;194.06250;5.67383;4.58008
18.01.2020 11:00:00;60.0000;998.92578;7.1875;30.9375;46.4063;29.5313;40.7813;53.4375;47.8125;54.8438;59.0625;40.7813;50.6250;33.7500;19.6875;309.3750;309.3750;300.9375;293.9063;286.8750;340.3125;340.3125;278.4375;12.8906;10.5469;7.0313;9.3750;9.3750;5.8594;4.6875;4.6875;3.5156;5.8594;5.8594;3.5156;3.5156;2.3438;2.3438;3.5156;3.5156;4.6875;2.3438;7.0313;0.2734;0.1563;0.2344;0.3516;64.156067;10.003693;9.8438;356.4844;11.2500;10.91309;32.88086;70.3125;5.98145;1.4063;15.5273;357.8906;5.2734;4.2969;15.1563;3.5156;21.2891;200.39063;8.47656;6.15234
18.01.2020 12:00:00;74.5313;999.70703;6.9141;39.3750;49.2188;46.4063;46.4063;49.2188;49.2188;67.5000;66.0938;70.3125;84.3750;106.8750;87.1875;109.6875;84.3750;157.5000;40.7813;232.0313;46.4063;180.0000;144.8438;12.8906;15.2344;12.8906;14.0625;14.0625;11.7188;9.3750;8.2031;4.6875;4.6875;4.6875;5.8594;2.3438;2.3438;1.1719;3.5156;2.3438;2.3438;0.0000;2.3438;0.4688;0.3125;0.3125;0.7422;64.156067;10.003784;348.0469;273.5156;11.2500;10.89844;32.96875;78.7500;6.05469;16.1719;11.5234;279.8438;6.4453;4.8828;15.2734;3.5156;14.4531;201.09375;10.80078;6.49414
18.01.2020 13:00:00;83.4375;1000.09766;6.3672;45.0000;45.0000;45.0000;33.7500;40.7813;39.3750;49.2188;40.7813;61.8750;74.5313;64.6875;88.5938;92.8125;85.7813;90.0000;99.8438;78.7500;56.2500;136.4063;333.2813;18.7500;21.0938;19.9219;17.5781;15.2344;12.8906;11.7188;10.5469;7.0313;5.8594;5.8594;3.5156;5.8594;3.5156;3.5156;5.8594;5.8594;4.6875;2.3438;2.3438;0.7031;0.4688;0.5469;1.0156;64.155975;10.003967;296.7188;200.3906;333.2813;10.91309;33.02734;73.8281;6.12793;315.7031;15.4297;212.3438;4.7852;3.8086;16.2109;2.8906;19.3359;213.04688;14.01367;10.45898
18.01.2020 14:00:00;83.9063;999.80469;6.0938;46.4063;54.8438;46.4063;45.0000;42.1875;39.3750;56.2500;60.4688;59.0625;60.4688;71.7188;63.2813;101.2500;94.2188;116.7188;113.9063;71.7188;77.3438;122.3438;264.3750;23.4375;21.0938;19.9219;17.5781;16.4063;14.0625;14.0625;12.8906;10.5469;8.2031;4.6875;7.0313;5.8594;7.0313;4.6875;3.5156;4.6875;5.8594;2.3438;3.5156;0.7813;0.3125;0.7031;1.0156;64.156067;10.003784;324.8438;272.8125;331.8750;10.91309;33.04199;75.2344;6.15234;328.3594;9.7656;206.7188;3.9063;3.5156;13.8672;3.2031;12.2070;193.00781;12.37305;9.77539
18.01.2020 15:00:00;80.6250;1000.09766;6.0938;43.5938;42.1875;45.0000;42.1875;42.1875;37.9688;56.2500;59.0625;59.0625;61.8750;64.6875;67.5000;54.8438;63.2813;78.7500;90.0000;85.7813;70.3125;84.3750;101.2500;24.6094;28.1250;26.9531;22.2656;18.7500;17.5781;17.5781;14.0625;14.0625;11.7188;10.5469;9.3750;8.2031;8.2031;5.8594;8.2031;9.3750;9.3750;5.8594;8.2031;0.8203;0.3516;0.7422;0.9375;64.156067;10.003784;345.2344;54.8438;341.0156;10.89844;33.08594;27.4219;6.22559;313.5938;15.2344;338.2031;4.1016;3.6133;15.9766;3.3594;4.5898;193.00781;14.01367;10.66406
18.01.2020 16:00:00;81.5625;1000.58594;6.0938;30.9375;36.5625;30.9375;37.9688;43.5938;40.7813;42.1875;43.5938;59.0625;57.6563;53.4375;57.6563;52.0313;61.8750;75.9375;78.7500;64.6875;73.1250;87.1875;90.0000;25.7813;28.1250;23.4375;24.6094;23.4375;19.9219;17.5781;12.8906;14.0625;11.7188;11.7188;10.5469;10.5469;10.5469;8.2031;7.0313;8.2031;9.3750;14.0625;4.6875;0.9766;0.5859;0.7813;1.3281;64.156158;10.003693;321.3281;255.2344;340.3125;10.89844;33.10059;78.0469;6.27441;329.7656;22.0703;286.8750;4.9805;4.1016;17.8516;3.3594;23.8281;205.66406;15.24414;10.04883
18.01.2020 17:00:00;88.5938;1000.87891;5.5469;21.0938;25.3125;25.3125;29.5313;33.7500;32.3438;36.5625;45.0000;52.0313;57.6563;61.8750;57.6563;56.2500;61.8750;74.5313;75.9375;71.7188;77.3438;85.7813;84.3750;25.7813;28.1250;28.1250;24.6094;22.2656;19.9219;17.5781;15.2344;15.2344;10.5469;10.5469;12.8906;9.3750;12.8906;9.3750;10.5469;14.0625;12.8906;17.5781;17.5781;1.0547;0.6641;0.8203;1.2891;64.156158;10.003693;352.2656;49.9219;328.3594;10.89844;33.12988;78.0469;6.29883;315.0000;22.0703;30.9375;5.2734;4.2969;19.3750;3.3594;23.2422;195.82031;13.87695;10.39063
18.01.2020 18:00:00;90.9375;1001.26953;5.5469;23.9063;23.9063;25.3125;32.3438;39.3750;40.7813;50.6250;63.2813;57.6563;66.0938;66.0938;61.8750;63.2813;67.5000;75.9375;74.5313;97.0313;84.3750;85.7813;157.5000;19.9219;23.4375;23.4375;22.2656;19.9219;17.5781;15.2344;12.8906;11.7188;9.3750;9.3750;7.0313;7.0313;5.8594;8.2031;5.8594;3.5156;8.2031;5.8594;3.5156;0.9375;0.5469;0.7813;1.3672;64.156067;10.003784;351.5625;21.7969;339.6094;10.88379;33.15918;71.0156;6.37207;324.1406;10.6445;350.8594;4.8828;4.1016;17.1484;3.4375;19.7266;210.93750;13.19336;9.57031
18.01.2020 19:00:00;89.0625;1001.56250;6.0938;23.9063;26.7188;33.7500;40.7813;53.4375;59.0625;68.9063;74.5313;80.1563;71.7188;78.7500;70.3125;59.0625;64.6875;104.0625;116.7188;108.2813;104.0625;99.8438;120.9375;16.4063;16.4063;17.5781;16.4063;12.8906;15.2344;11.7188;9.3750;8.2031;7.0313;4.6875;3.5156;5.8594;3.5156;4.6875;5.8594;5.8594;4.6875;7.0313;5.8594;0.9375;0.5078;0.7813;1.2109;64.156067;10.003693;350.1563;61.8750;337.5000;10.89844;33.15918;69.6094;6.37207;326.2500;18.1641;36.5625;4.7852;4.0039;18.2031;3.3594;23.2422;215.50781;12.85156;8.95508
18.01.2020 20:00:00;90.4688;1001.75781;6.0938;40.7813;33.7500;40.7813;49.2188;59.0625;56.2500;56.2500;64.6875;67.5000;64.6875;82.9688;67.5000;95.6250;98.4375;139.2188;118.1250;130.7813;102.6563;136.4063;234.8438;18.7500;17.5781;16.4063;17.5781;15.2344;16.4063;17.5781;14.0625;11.7188;10.5469;5.8594;5.8594;5.8594;4.6875;3.5156;5.8594;5.8594;5.8594;5.8594;1.1719;0.9375;0.4688;0.8203;1.3281;64.156067;10.003876;330.4688;199.6875;331.1719;10.89844;33.20313;66.7969;6.42090;316.4063;13.1836;149.0625;4.4922;3.9063;14.9219;3.3594;14.2578;210.23438;10.93750;8.47656
18.01.2020 21:00:00;89.0625;1002.14844;6.6406;25.3125;25.3125;32.3438;42.1875;45.0000;52.0313;57.6563;60.4688;57.6563;54.8438;63.2813;63.2813;71.7188;97.0313;180.0000;122.3438;164.5313;161.7188;177.1875;251.7188;17.5781;17.5781;16.4063;16.4063;16.4063;18.7500;17.5781;16.4063;14.0625;10.5469;10.5469;7.0313;5.8594;3.5156;2.3438;2.3438;2.3438;3.5156;4.6875;5.8594;0.8984;0.5859;0.6641;1.2109;64.156067;10.003876;340.3125;12.6563;327.6563;10.86914;33.23242;73.8281;6.44531;336.0938;7.9102;326.9531;5.4688;4.3945;18.9063;3.3594;23.2422;216.91406;12.37305;9.84375
18.01.2020 22:00:00;82.9688;1003.22266;6.6406;70.3125;64.6875;64.6875;56.2500;49.2188;52.0313;64.6875;60.4688;54.8438;66.0938;68.9063;68.9063;73.1250;64.6875;116.7188;144.8438;258.7500;270.0000;352.9688;129.3750;15.2344;15.2344;17.5781;16.4063;15.2344;15.2344;14.0625;12.8906;11.7188;10.5469;9.3750;9.3750;7.0313;5.8594;4.6875;4.6875;3.5156;4.6875;1.1719;5.8594;0.8594;0.5469;0.6641;1.0547;64.155792;10.004150;316.4063;325.5469;309.3750;10.85449;33.29102;75.2344;6.51855;306.5625;16.5039;333.2813;5.2734;4.2969;17.0313;3.2813;20.1172;227.46094;14.15039;9.98047
