Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.03.18 05:35:39.558	-0.003053	0.989519	0.963883	1.177187	0.968484	0.982617	-0.002067	-0.002724
2020.03.18 05:35:39.808	-0.003381	0.989848	0.968813	1.170285	0.966841	0.992477	-0.003053	-0.002724
2020.03.18 05:35:40.058	-0.003381	0.991820	0.970456	1.140705	0.966512	0.993134	-0.002724	-0.002724
2020.03.18 05:35:40.308	-0.003053	0.996421	0.963226	1.096664	0.966184	0.993134	-0.003053	-0.003053
2020.03.18 05:35:40.558	-0.002724	0.998722	0.961254	1.049665	0.967827	0.995764	-0.003053	-0.002395
2020.03.18 05:35:40.808	-0.002724	1.002337	0.958296	1.034875	0.970128	1.001680	-0.002395	-0.003381
2020.03.18 05:35:41.058	-0.003053	0.988204	0.960596	1.027973	0.973743	0.991162	-0.002724	-0.002724
2020.03.18 05:35:41.308	-0.003053	0.979002	0.955338	1.035204	0.976044	0.992806	-0.002724	-0.003053
2020.03.18 05:35:41.558	-0.002395	0.977687	0.955009	1.047364	0.979659	0.993463	-0.002395	-0.002395
2020.03.18 05:35:41.808	-0.002724	0.979659	0.959610	1.053938	0.978016	1.005952	-0.003053	-0.002395
2020.03.18 05:35:42.058	-0.003710	0.979002	0.959939	1.053938	0.969470	0.993792	-0.002724	-0.002395
2020.03.18 05:35:42.308	-0.002724	0.982288	0.962240	1.045064	0.968813	0.987547	-0.002724	-0.003053
2020.03.18 05:35:42.558	-0.002067	0.981631	0.960596	1.024029	0.966512	0.995764	-0.003053	-0.003053
2020.03.18 05:35:42.808	-0.003710	0.978016	0.959282	1.006281	0.967827	0.984589	-0.002724	-0.002724
2020.03.18 05:35:43.058	-0.003381	0.983603	0.956324	1.002337	0.969470	0.998722	-0.002067	-0.002724
2020.03.18 05:35:43.308	-0.003381	0.983274	0.955995	1.003980	0.968484	0.993463	-0.003053	-0.003053
2020.03.18 05:35:43.558	-0.002724	0.981631	0.959939	0.993463	0.968156	0.990505	-0.003381	-0.003381
2020.03.18 05:35:43.808	-0.003053	0.983932	0.960268	0.980645	0.966841	0.988204	-0.002724	-0.003053
2020.03.18 05:35:44.058	-0.003053	0.982946	0.959282	0.984589	0.965855	0.987218	-0.003053	-0.003381
