Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2019.12.03 23:49:30.887	1.217285	1.013512	1.044735	0.976701	0.972428	1.248508	-0.002067	-0.001738
2019.12.03 23:49:31.137	1.230103	1.026330	1.089762	0.994449	0.972757	1.228459	-0.001409	-0.001738
2019.12.03 23:49:31.387	1.215641	1.022057	1.155167	1.020414	0.975386	1.165355	-0.001738	-0.001738
2019.12.03 23:49:31.637	1.201837	1.016470	1.190991	1.060840	0.978016	1.110797	-0.001738	-0.001409
2019.12.03 23:49:31.887	1.204467	1.008910	1.193292	1.096336	0.984589	1.087790	-0.001738	-0.001409
2019.12.03 23:49:32.137	1.210054	1.001351	1.174887	1.092063	0.999050	1.112769	-0.001738	-0.001738
2019.12.03 23:49:32.387	1.187705	1.003980	1.111454	1.044406	1.012197	1.151551	-0.001738	-0.001409
2019.12.03 23:49:32.637	1.162397	0.996092	1.019756	0.998393	1.011211	1.157139	-0.001738	-0.002067
2019.12.03 23:49:32.887	1.137419	0.989848	0.971771	0.976044	0.987876	1.176201	-0.002067	-0.001738
2019.12.03 23:49:33.137	1.121643	0.988204	0.966841	0.973414	0.970456	1.188033	-0.002067	-0.001738
2019.12.03 23:49:33.387	1.119342	0.980974	0.977030	0.971442	0.968484	1.182117	-0.002067	-0.002067
2019.12.03 23:49:33.637	1.121314	0.983603	0.989519	0.972757	0.966841	1.153195	-0.001738	-0.002067
2019.12.03 23:49:33.887	1.140377	0.984918	1.044078	0.973743	0.966841	1.135118	-0.001738	-0.001738
2019.12.03 23:49:34.137	1.169299	0.992148	1.126901	0.979002	0.968813	1.125587	-0.001738	-0.001409
2019.12.03 23:49:34.387	1.217942	0.991820	1.167656	0.992148	0.972100	1.124601	-0.002067	-0.002067
2019.12.03 23:49:34.637	1.247522	1.001022	1.180145	1.031917	0.976701	1.124929	-0.001409	-0.001738
2019.12.03 23:49:34.887	1.263298	1.007267	1.155824	1.067084	0.977030	1.143992	-0.001738	-0.002067
2019.12.03 23:49:35.137	1.259683	1.014169	1.119999	1.064784	0.984589	1.199865	-0.001738	-0.001738
2019.12.03 23:49:35.387	1.250151	1.021728	1.073329	1.025015	0.995106	1.263626	-0.001409	-0.001409
2019.12.03 23:49:35.637	1.249494	1.022057	1.027644	1.001022	0.999379	1.291234	-0.001738	-0.001738
