Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2019.12.29 14:58:56.589	1.061497	0.982617	0.966841	0.981302	0.972428	1.194935	-0.002067	-0.001409
2019.12.29 14:58:56.839	1.028302	0.982288	0.965198	0.988862	0.977687	1.174229	-0.001738	-0.001738
2019.12.29 14:58:57.089	1.012197	0.982946	0.969142	1.008910	0.983932	1.201180	-0.001738	-0.002067
2019.12.29 14:58:57.339	1.015155	0.981302	0.972757	1.033889	0.984260	1.270857	-0.001409	-0.002067
2019.12.29 14:58:57.589	1.037176	0.983932	0.976044	1.063469	0.978673	1.322129	-0.001409	-0.002067
2019.12.29 14:58:57.839	1.084832	0.988204	0.982617	1.069385	0.969470	1.345464	-0.001738	-0.002067
2019.12.29 14:58:58.089	1.129859	0.990834	0.982617	1.053609	0.969142	1.285318	-0.001409	-0.001738
2019.12.29 14:58:58.339	1.183103	0.997736	0.988862	1.049336	0.969799	1.193949	-0.002067	-0.001738
2019.12.29 14:58:58.589	1.221557	1.012526	0.983274	1.043092	0.970785	1.127230	-0.001409	-0.002067
2019.12.29 14:58:58.839	1.261326	1.036518	0.973086	1.022057	0.972100	1.080560	-0.001738	-0.002067
2019.12.29 14:58:59.089	1.285976	1.043092	0.965855	1.011540	0.974072	1.049008	-0.001409	-0.001738
2019.12.29 14:58:59.339	1.291563	1.031260	0.967827	0.996092	0.974729	1.040462	-0.001738	-0.001738
2019.12.29 14:58:59.589	1.280717	1.003652	0.976044	0.985575	0.972100	1.061497	-0.002067	-0.001409
2019.12.29 14:58:59.839	1.237991	0.998064	0.981302	0.975386	0.970456	1.119013	-0.001738	-0.001738
2019.12.29 14:59:00.089	1.194607	0.997736	0.986232	0.975058	0.968156	1.182117	-0.001738	-0.002067
2019.12.29 14:59:00.339	1.155167	0.990505	0.995106	0.971442	0.967498	1.254424	-0.001738	-0.002067
2019.12.29 14:59:00.589	1.115398	0.991162	1.004966	0.977030	0.966512	1.316542	-0.002067	-0.002067
2019.12.29 14:59:00.839	1.079245	0.985246	0.998393	0.974400	0.968484	1.368471	-0.001738	-0.001409
2019.12.29 14:59:01.089	1.065441	0.987218	0.981302	0.978344	0.968484	1.356968	-0.002067	-0.001738
2019.12.29 14:59:01.339	1.061497	0.988862	0.961582	0.982617	0.968813	1.246207	-0.002067	-0.002395
2019.12.29 14:59:01.589	1.069056	0.984918	0.965198	0.994120	0.971114	1.101266	-0.001409	-0.001409
2019.12.29 14:59:01.839	1.075958	0.990505	0.964212	1.012197	0.971114	1.012526	-0.001738	-0.001738
2019.12.29 14:59:02.089	1.094364	0.989519	0.966841	1.019099	0.972100	0.993792	-0.001738	-0.001738
2019.12.29 14:59:02.339	1.127230	0.990505	0.966841	1.021071	0.971114	0.998722	-0.001738	-0.001738
2019.12.29 14:59:02.589	1.143663	0.992148	0.970128	1.016470	0.973414	1.022057	-0.001738	-0.001738
2019.12.29 14:59:02.839	1.131174	0.988862	0.968813	0.990176	0.974729	1.093049	-0.001738	-0.002067
2019.12.29 14:59:03.089	1.132817	0.990176	0.969142	0.976701	0.974072	1.180145	-0.002067	-0.002067
2019.12.29 14:59:03.339	1.135447	0.989190	0.972757	0.974729	0.975715	1.240620	-0.001738	-0.002067
2019.12.29 14:59:03.589	1.146293	0.992806	0.975058	0.977030	0.978016	1.268556	-0.002067	-0.002067
2019.12.29 14:59:03.839	1.160754	0.993792	0.977687	0.979988	0.977030	1.274472	-0.001738	-0.002067
2019.12.29 14:59:04.089	1.175544	0.997407	0.979330	0.983274	0.972757	1.263955	-0.001738	-0.002067
2019.12.29 14:59:04.339	1.169299	0.996750	0.981302	1.006281	0.971442	1.216956	-0.001409	-0.001409
2019.12.29 14:59:04.589	1.145635	1.001022	0.986561	1.017127	0.971114	1.173901	-0.001409	-0.001738
2019.12.29 14:59:04.839	1.139062	1.005295	0.999708	1.012854	0.969470	1.165355	-0.001738	-0.001738
2019.12.29 14:59:05.089	1.146293	1.010225	1.003323	1.011540	0.968156	1.182446	-0.001738	-0.001738
2019.12.29 14:59:05.339	1.170943	1.003323	0.994449	1.017456	0.970128	1.174887	-0.001738	-0.001738
2019.12.29 14:59:05.589	1.171929	0.990176	0.990505	1.015484	0.970785	1.139062	-0.001738	-0.001409
2019.12.29 14:59:05.839	1.140377	0.988533	0.994120	1.007267	0.970785	1.103895	-0.002067	-0.002067
2019.12.29 14:59:06.089	1.097322	0.988204	0.986890	0.998064	0.972757	1.094364	-0.001409	-0.001738
2019.12.29 14:59:06.339	1.073658	0.990834	0.983932	0.990505	0.970785	1.121971	-0.002067	-0.002067
2019.12.29 14:59:06.589	1.067084	0.989519	0.981631	0.975386	0.968484	1.179817	-0.001738	-0.002067
2019.12.29 14:59:06.839	1.075958	0.991820	0.977358	0.972757	0.967170	1.236019	-0.001738	-0.002067
2019.12.29 14:59:07.089	1.086804	0.990834	0.976701	0.972100	0.966512	1.265270	-0.001738	-0.001738
2019.12.29 14:59:07.339	1.096336	0.996750	0.969799	0.970785	0.969142	1.274144	-0.001738	-0.002067
2019.12.29 14:59:07.589	1.119342	0.998393	0.965198	0.978344	0.972100	1.273158	-0.001738	-0.001738
2019.12.29 14:59:07.839	1.136433	0.998393	0.962897	0.978673	0.976044	1.224187	-0.001738	-0.001738
2019.12.29 14:59:08.089	1.173243	0.985575	0.963883	1.002008	0.982617	1.145635	-0.001409	-0.001738
2019.12.29 14:59:08.339	1.196579	0.985246	0.964540	1.038490	0.982617	1.084504	-0.001738	-0.001738
2019.12.29 14:59:08.589	1.198222	0.981302	0.968484	1.065112	0.973743	1.075301	-0.001738	-0.002067
2019.12.29 14:59:08.839	1.169628	0.983603	0.976044	1.055910	0.967827	1.094364	-0.001738	-0.002067
2019.12.29 14:59:09.089	1.110797	0.982288	0.991162	1.039148	0.966512	1.096007	-0.001738	-0.002067
2019.12.29 14:59:09.339	1.053280	0.988533	1.039805	1.039476	0.967170	1.081874	-0.002067	-0.001409
2019.12.29 14:59:09.589	1.025344	0.992148	1.109154	1.055910	0.968484	1.108496	-0.002067	-0.001409
2019.12.29 14:59:09.839	1.039476	1.014498	1.133803	1.109154	0.971771	1.150894	-0.002067	-0.002067
2019.12.29 14:59:10.089	1.094364	1.058210	1.110140	1.168313	0.980316	1.175215	-0.002067	-0.002067
2019.12.29 14:59:10.339	1.164369	1.103566	1.069056	1.168971	0.990834	1.237662	-0.001738	-0.001738
2019.12.29 14:59:10.589	1.219257	1.109811	1.030274	1.094364	1.003980	1.370443	-0.002067	-0.001409
2019.12.29 14:59:10.839	1.249494	1.091734	1.000036	1.028630	1.012526	1.497308	-0.001738	-0.001738
2019.12.29 14:59:11.089	1.276116	1.043092	0.977030	0.993134	0.989848	1.562712	-0.001738	-0.002067
2019.12.29 14:59:11.339	1.281046	0.990834	0.967170	0.980645	0.968484	1.541021	-0.001409	-0.001738
2019.12.29 14:59:11.589	1.260340	0.983932	0.969799	0.980645	0.966512	1.422043	-0.001738	-0.002067
2019.12.29 14:59:11.839	1.222215	0.985904	0.960925	0.986561	0.964869	1.277102	-0.001738	-0.001738
2019.12.29 14:59:12.089	1.146950	0.981631	0.965526	0.981960	0.966512	1.154181	-0.002067	-0.001738
2019.12.29 14:59:12.339	1.088119	0.982946	0.966184	0.979659	0.966184	1.054595	-0.002067	-0.001738
2019.12.29 14:59:12.589	1.059525	0.983932	0.961582	0.991491	0.968156	0.983932	-0.001409	-0.001738
2019.12.29 14:59:12.839	1.072014	0.985904	0.968156	1.026001	0.968156	0.973414	-0.001081	-0.001738
2019.12.29 14:59:13.089	1.096007	0.985904	0.974072	1.099951	0.971771	0.973743	-0.001081	-0.002067
2019.12.29 14:59:13.339	1.102580	0.993463	0.992477	1.176859	0.973086	0.977030	-0.002067	-0.001738
2019.12.29 14:59:13.589	1.091077	1.002994	1.028630	1.201180	0.976044	0.993134	-0.001738	-0.001738
2019.12.29 14:59:13.839	1.062812	1.008910	1.110468	1.150237	0.979002	1.066098	-0.001738	-0.001409
2019.12.29 14:59:14.089	1.043092	1.015812	1.191649	1.059854	0.977358	1.266584	-0.002067	-0.002067
