Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.03.09 07:35:48.808	-0.002724	0.993134	0.966184	0.999379	0.972100	0.998393	-0.002067	-0.002067
2020.03.09 07:35:49.058	-0.002395	0.992806	0.964540	1.000365	0.967827	1.008910	-0.002067	-0.001738
2020.03.09 07:35:49.308	-0.002067	0.992806	0.965526	1.043749	0.966841	0.997736	-0.001409	-0.001409
2020.03.09 07:35:49.558	-0.001738	0.992148	0.966512	1.111126	0.966841	0.988533	-0.002395	-0.002395
2020.03.09 07:35:49.808	-0.002395	0.993792	0.971771	1.164698	0.969799	0.993463	-0.002067	-0.002395
2020.03.09 07:35:50.058	-0.001738	0.993792	0.969799	1.149251	0.970128	0.997736	-0.002395	-0.002067
2020.03.09 07:35:50.308	-0.001738	0.996092	0.975058	1.108825	0.969799	1.003652	-0.002395	-0.002724
2020.03.09 07:35:50.558	-0.002395	0.993792	0.970128	1.039805	0.972100	0.985246	-0.001738	-0.002067
2020.03.09 07:35:50.808	-0.002395	0.996421	0.969470	0.986561	0.971771	0.995435	-0.002724	-0.002067
2020.03.09 07:35:51.058	-0.001738	0.992806	0.967498	0.977358	0.971114	1.011211	-0.002067	-0.001738
2020.03.09 07:35:51.308	-0.002395	0.988533	0.965198	0.981631	0.970785	0.983603	-0.002067	-0.002395
2020.03.09 07:35:51.558	-0.002724	0.991491	0.965526	1.014169	0.972757	0.996750	-0.001738	-0.002067
2020.03.09 07:35:51.808	-0.002724	0.984918	0.965855	1.087462	0.972757	0.989848	-0.002067	-0.002724
2020.03.09 07:35:52.058	-0.001738	0.989519	0.968484	1.158782	0.970785	0.993463	-0.001409	-0.002067
2020.03.09 07:35:52.308	-0.001738	0.993134	0.967827	1.151880	0.971114	1.000694	-0.002724	-0.002067
2020.03.09 07:35:52.558	-0.001738	0.991162	0.963883	1.123615	0.971771	1.007267	-0.001409	-0.002067
2020.03.09 07:35:52.808	-0.001409	0.990834	0.965526	1.078259	0.971442	0.996092	-0.002067	-0.002067
2020.03.09 07:35:53.058	-0.002067	0.994449	0.962568	1.016798	0.972100	0.999708	-0.001738	-0.002395
2020.03.09 07:35:53.308	-0.001409	0.992477	0.965198	0.990834	0.970128	0.984260	-0.002067	-0.002395
2020.03.09 07:35:53.558	-0.002067	0.988204	0.967170	0.988204	0.968813	0.988862	-0.002395	-0.002395
2020.03.09 07:35:53.808	-0.002395	0.988862	0.967170	0.995106	0.968484	1.002337	-0.002067	-0.002067
2020.03.09 07:35:54.058	-0.002067	0.988533	0.968156	1.020085	0.968484	1.000036	-0.002067	-0.002067
2020.03.09 07:35:54.308	-0.001738	0.988862	0.972428	1.071357	0.969470	0.992477	-0.001738	-0.002395
2020.03.09 07:35:54.558	-0.001738	0.989848	0.971442	1.136761	0.968813	0.988862	-0.001738	-0.002067
2020.03.09 07:35:54.808	-0.002724	0.994778	0.968156	1.193949	0.970785	0.995764	-0.001738	-0.002067
2020.03.09 07:35:55.058	-0.002395	0.995106	0.973086	1.218271	0.968813	0.987876	-0.001738	-0.002395
