Scaling equations	6.4966*x-6.2646	6.3877*x-6.2031	6.4541*x-6.1727	6.4865*x-6.2161	6.4136*x-6.1333	6.4099*x-6.1522	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2020.02.10 15:08:31.845	-0.002067	0.999050	0.996092	0.962240	0.963226	0.974729	-0.002067	-0.003053
2020.02.10 15:08:32.095	-0.002395	1.004309	1.019428	0.962897	0.962568	0.978673	-0.002067	-0.001738
2020.02.10 15:08:32.345	-0.002395	1.005295	1.059525	0.960925	0.962897	0.976044	-0.002395	-0.002724
2020.02.10 15:08:32.595	-0.002724	1.001680	1.087462	0.961254	0.960268	0.978016	-0.002724	-0.001738
2020.02.10 15:08:32.845	-0.001738	0.988862	1.094364	0.961911	0.962568	0.963883	-0.001738	-0.002395
2020.02.10 15:08:33.095	-0.001738	0.984918	1.074315	0.963226	0.962240	0.968156	-0.002067	-0.002395
2020.02.10 15:08:33.345	-0.001738	0.980645	1.012854	0.962568	0.964212	0.966841	-0.002067	-0.001738
2020.02.10 15:08:33.595	-0.002395	0.980974	0.966184	0.961582	0.962568	0.976044	-0.002395	-0.001738
2020.02.10 15:08:33.845	-0.002067	0.984260	0.965526	0.963554	0.962897	0.965526	-0.002395	-0.002067
2020.02.10 15:08:34.095	-0.002724	0.985575	0.967498	0.961582	0.964540	0.970128	-0.002724	-0.002724
2020.02.10 15:08:34.345	-0.002724	0.989848	0.968156	0.964212	0.961582	0.972428	-0.002724	-0.002724
2020.02.10 15:08:34.595	-0.001738	0.986561	0.973743	0.960596	0.961911	0.973743	-0.002067	-0.001738
2020.02.10 15:08:34.845	-0.002395	0.984260	0.982288	0.956324	0.960596	0.966184	-0.002067	-0.002395
2020.02.10 15:08:35.095	-0.002067	0.982617	0.990834	0.962240	0.963226	0.975058	-0.002067	-0.001081
2020.02.10 15:08:35.345	-0.001738	0.984918	0.992806	0.958953	0.960925	0.960596	-0.002395	-0.002724
2020.02.10 15:08:35.595	-0.002395	0.986232	0.974729	0.961911	0.960596	0.970456	-0.002067	-0.001738
2020.02.10 15:08:35.845	-0.002067	0.985246	0.966512	0.958953	0.963883	0.968813	-0.002395	-0.002395
2020.02.10 15:08:36.095	-0.001738	0.984260	0.964540	0.962568	0.961582	0.972100	-0.002067	-0.003053
2020.02.10 15:08:36.345	-0.002067	0.983932	0.964212	0.961582	0.962568	0.964540	-0.002395	-0.001738
2020.02.10 15:08:36.595	-0.002395	0.986561	0.966512	0.958953	0.962240	0.976044	-0.002395	-0.002067
2020.02.10 15:08:36.845	-0.002395	0.985904	0.961911	0.963226	0.963226	0.969142	-0.002724	-0.002395
2020.02.10 15:08:37.095	-0.002067	0.984918	0.968156	0.956981	0.960268	0.970785	-0.002067	-0.001738
2020.02.10 15:08:37.345	-0.002395	0.983274	0.968813	0.961911	0.961254	0.973086	-0.002067	-0.001409
2020.02.10 15:08:37.595	-0.002724	0.984260	0.969799	0.960596	0.961911	0.971442	-0.001738	-0.002067
2020.02.10 15:08:37.845	-0.002067	0.987218	0.983932	0.961911	0.961254	0.966184	-0.001409	-0.002067
2020.02.10 15:08:38.095	-0.002395	0.985904	1.000694	0.960268	0.961254	0.973086	-0.002395	-0.002067
2020.02.10 15:08:38.345	-0.001738	0.984260	1.032903	0.960596	0.961911	0.973414	-0.002395	-0.002067
2020.02.10 15:08:38.595	-0.002724	0.986890	1.049665	0.963554	0.961582	0.969470	-0.002724	-0.002724
2020.02.10 15:08:38.845	-0.002067	0.985575	1.048022	0.965855	0.965198	0.960268	-0.002395	-0.001738
2020.02.10 15:08:39.095	-0.002067	0.987218	1.040134	0.963883	0.964540	0.970456	-0.002395	-0.002395
2020.02.10 15:08:39.345	-0.002067	0.986232	1.007924	0.959939	0.963226	0.966512	-0.001738	-0.002067
2020.02.10 15:08:39.595	-0.001738	0.985904	0.974729	0.959939	0.962897	0.978344	-0.002395	-0.002395
2020.02.10 15:08:39.845	-0.002067	0.985904	0.966512	0.957967	0.965198	0.967827	-0.001738	-0.002067
2020.02.10 15:08:40.095	-0.002724	0.987547	0.969142	0.961254	0.962568	0.977030	-0.002395	-0.002067
2020.02.10 15:08:40.345	-0.002395	0.984918	0.972757	0.960268	0.963226	0.973086	-0.002067	-0.002067
2020.02.10 15:08:40.595	-0.002395	0.981960	0.968813	0.960925	0.961254	0.968156	-0.002395	-0.002067
2020.02.10 15:08:40.845	-0.002724	0.985246	0.968156	0.961582	0.961582	0.965526	-0.002067	-0.001738
2020.02.10 15:08:41.095	-0.002067	0.984918	0.968813	0.960268	0.960268	0.968813	-0.002395	-0.002724
2020.02.10 15:08:41.345	-0.002067	0.981960	0.964540	0.962897	0.960268	0.970456	-0.001738	-0.002067
2020.02.10 15:08:41.595	-0.001738	0.983603	0.964212	0.958624	0.960925	0.961254	-0.002067	-0.002067
2020.02.10 15:08:41.845	-0.002395	0.982617	0.969142	0.963226	0.961254	0.967827	-0.002067	-0.002724
2020.02.10 15:08:42.095	-0.002067	0.984260	0.962897	0.964212	0.965198	0.967827	-0.002724	-0.002724
2020.02.10 15:08:42.345	-0.002067	0.982288	0.966512	0.965855	0.965198	0.975386	-0.002067	-0.001738
2020.02.10 15:08:42.595	-0.001738	0.982946	0.973743	0.960596	0.964540	0.963226	-0.002724	-0.002067
2020.02.10 15:08:42.845	-0.002395	0.984589	0.986890	0.964540	0.962897	0.977030	-0.002067	-0.001738
2020.02.10 15:08:43.095	-0.002395	0.984260	0.998064	0.958624	0.962897	0.976372	-0.002067	-0.001081
2020.02.10 15:08:43.345	-0.001738	0.984260	1.017456	0.958624	0.963226	0.974400	-0.003053	-0.002067
2020.02.10 15:08:43.595	-0.001738	0.985246	1.037176	0.958953	0.961582	0.978673	-0.002067	-0.001738
2020.02.10 15:08:43.845	-0.002395	0.985904	1.051637	0.960268	0.962568	0.962240	-0.002067	-0.002395
2020.02.10 15:08:44.095	-0.001738	0.985246	1.055252	0.960268	0.962240	0.970456	-0.001738	-0.002067
2020.02.10 15:08:44.345	-0.002395	0.987547	1.050322	0.960925	0.963226	0.971442	-0.001738	-0.002067
2020.02.10 15:08:44.595	-0.001738	0.987876	1.028630	0.960268	0.964869	0.970785	-0.002724	-0.002067
2020.02.10 15:08:44.845	-0.001738	0.991491	1.010882	0.962240	0.963554	0.968156	-0.002067	-0.002395
2020.02.10 15:08:45.095	-0.002067	0.999708	0.983274	0.961254	0.963554	0.966512	-0.002067	-0.002395
2020.02.10 15:08:45.345	-0.002395	1.008910	0.973414	0.959610	0.963226	0.963883	-0.002067	-0.001409
2020.02.10 15:08:45.595	-0.001738	1.000365	0.973743	0.965526	0.961911	0.968813	-0.002395	-0.002067
2020.02.10 15:08:45.845	-0.001409	0.993792	0.977030	0.959282	0.961582	0.966841	-0.002724	-0.002724
2020.02.10 15:08:46.095	-0.002395	0.985246	0.987876	0.964212	0.962240	0.972100	-0.002067	-0.001409
2020.02.10 15:08:46.345	-0.002067	0.984260	0.987547	0.963226	0.962240	0.970128	-0.002067	-0.001738
2020.02.10 15:08:46.595	-0.002395	0.982946	0.984918	0.960596	0.963554	0.974729	-0.002067	-0.001738
2020.02.10 15:08:46.845	-0.002395	0.979330	0.972757	0.965855	0.963554	0.977358	-0.002067	-0.001409
2020.02.10 15:08:47.095	-0.002067	0.981302	0.964540	0.962897	0.962240	0.958624	-0.002067	-0.001738
2020.02.10 15:08:47.345	-0.002067	0.982617	0.963883	0.958624	0.962897	0.972757	-0.002067	-0.002067
2020.02.10 15:08:47.595	-0.002067	0.983603	0.963883	0.958624	0.961582	0.972100	-0.003053	-0.002395
2020.02.10 15:08:47.845	-0.002067	0.984260	0.968156	0.961254	0.959939	0.972757	-0.002067	-0.002724
2020.02.10 15:08:48.095	-0.002067	0.982288	0.971771	0.958624	0.960925	0.960268	-0.002067	-0.002395
2020.02.10 15:08:48.345	-0.002067	0.983274	0.971442	0.963226	0.965198	0.963226	-0.002067	-0.002067
2020.02.10 15:08:48.595	-0.002395	0.984260	0.974729	0.961911	0.962897	0.962568	-0.001738	-0.002067
2020.02.10 15:08:48.845	-0.002395	0.986890	0.985246	0.961254	0.960268	0.978673	-0.002395	-0.002067
2020.02.10 15:08:49.095	-0.002395	0.984918	0.990505	0.960596	0.963554	0.969470	-0.002067	-0.002067
2020.02.10 15:08:49.345	-0.002067	0.987876	0.989190	0.961911	0.963554	0.978673	-0.002067	-0.002067
2020.02.10 15:08:49.595	-0.002724	0.992477	0.983603	0.963554	0.964212	0.971442	-0.002067	-0.002395
2020.02.10 15:08:49.845	-0.002724	0.995435	0.987547	0.963554	0.964212	0.965526	-0.002724	-0.001738
2020.02.10 15:08:50.095	-0.001738	0.991491	0.999050	0.959939	0.962240	0.970456	-0.002395	-0.002067
2020.02.10 15:08:50.345	-0.002067	0.984589	1.007596	0.960596	0.963883	0.963883	-0.002067	-0.003053
2020.02.10 15:08:50.595	-0.002067	0.982617	1.006281	0.963554	0.961582	0.964540	-0.002067	-0.002395
2020.02.10 15:08:50.845	-0.002067	0.982946	1.003652	0.957310	0.963226	0.966184	-0.002067	-0.002067
2020.02.10 15:08:51.095	-0.002724	0.985575	1.002337	0.958624	0.962897	0.976372	-0.001738	-0.002067
2020.02.10 15:08:51.345	-0.002067	0.986890	1.003980	0.964869	0.963554	0.964869	-0.002067	-0.002067
2020.02.10 15:08:51.595	-0.002067	0.994778	1.006938	0.959610	0.964869	0.962240	-0.001738	-0.002067
2020.02.10 15:08:51.845	-0.002067	0.998722	1.019756	0.960925	0.962240	0.974072	-0.002395	-0.002067
2020.02.10 15:08:52.095	-0.001738	1.000694	1.046378	0.960925	0.961582	0.976372	-0.002067	-0.002067
2020.02.10 15:08:52.345	-0.002395	0.995106	1.066427	0.962568	0.962897	0.968156	-0.002067	-0.002395
2020.02.10 15:08:52.595	-0.001409	0.986561	1.062812	0.961582	0.963226	0.971771	-0.002067	-0.002067
2020.02.10 15:08:52.845	-0.002067	0.983274	1.026658	0.959939	0.962240	0.965855	-0.001409	-0.002724
2020.02.10 15:08:53.095	-0.002395	0.979659	0.978016	0.961254	0.961582	0.973086	-0.002067	-0.002067
2020.02.10 15:08:53.345	-0.002067	0.977687	0.964212	0.963226	0.965198	0.972757	-0.001738	-0.002067
2020.02.10 15:08:53.595	-0.002067	0.983274	0.955995	0.962240	0.962240	0.962897	-0.001738	-0.002724
2020.02.10 15:08:53.845	-0.002724	0.982946	0.956981	0.958624	0.960925	0.980974	-0.002395	-0.002395
2020.02.10 15:08:54.095	-0.002067	0.984918	0.962897	0.961582	0.963554	0.967498	-0.002067	-0.002067
2020.02.10 15:08:54.345	-0.002067	0.987547	0.962897	0.956981	0.963554	0.960925	-0.001409	-0.002067
2020.02.10 15:08:54.595	-0.002395	0.987876	0.968484	0.958624	0.961582	0.978016	-0.001738	-0.002067
2020.02.10 15:08:54.845	-0.002395	0.987218	0.980316	0.959610	0.960925	0.972428	-0.002724	-0.001738
2020.02.10 15:08:55.095	-0.002395	0.986890	0.996750	0.958296	0.962897	0.959939	-0.001738	-0.002724
2020.02.10 15:08:55.345	-0.002395	0.983932	1.023700	0.959939	0.960925	0.974729	-0.002395	-0.002724
2020.02.10 15:08:55.595	-0.002395	0.981960	1.030274	0.960925	0.962568	0.973086	-0.001409	-0.001738
2020.02.10 15:08:55.845	-0.002724	0.983274	1.023372	0.957310	0.964540	0.974072	-0.002067	-0.001738
2020.02.10 15:08:56.095	-0.002724	0.984260	1.015484	0.960596	0.964869	0.966184	-0.002067	-0.002067
2020.02.10 15:08:56.345	-0.002395	0.982288	1.000365	0.960925	0.963883	0.973414	-0.002395	-0.001738
2020.02.10 15:08:56.595	-0.002067	0.985575	0.986232	0.959939	0.962897	0.978016	-0.002067	-0.002067
2020.02.10 15:08:56.845	-0.002395	0.987876	0.975386	0.955338	0.962568	0.973743	-0.002067	-0.002067
2020.02.10 15:08:57.095	-0.002724	0.984918	0.973414	0.961254	0.961254	0.979002	-0.002395	-0.001738
