Scaling equations
Timestamp
Scaling equations
Timestamp
2019.10.28 15:32:11.316	-0.079303	-0.079303	-0.079961	-0.079961	-0.078646	-0.079632	-0.079303	-0.077989
Scaling equations	6.5005*x-6.2775	6.3958*x-6.2302	6.4602*x-6.1928	6.5020*x-6.2666	6.4260*x-6.1741	6.4277*x-6.2111	x	x
Timestamp	Analog channel 0	Analog channel 1	Analog channel 2	Analog channel 3	Analog channel 4	Analog channel 5	Analog channel 6	Analog channel 7
2019.10.28 15:32:32.316	-0.079632	-0.079961	-0.079303	-0.079632	-0.079632	-0.079632	-0.079632	-0.078975
2019.10.28 15:32:33.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632	-0.079961	-0.079632
2019.10.28 15:32:34.316	-0.078975	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:32:35.316	-0.079303	-0.079961	-0.079632	-0.079632	-0.079303	-0.078975	-0.079632	-0.079961
2019.10.28 15:32:36.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632	-0.079303	-0.079303
2019.10.28 15:32:37.316	-0.079632	-0.079632	-0.079303	-0.079303	-0.079632	-0.079632	-0.079961	-0.079632
2019.10.28 15:32:38.316	-0.079303	-0.079632	-0.080289	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632
2019.10.28 15:32:39.316	-0.079632	-0.079961	-0.079632	-0.080289	-0.079961	-0.078975	-0.078975	-0.080289
2019.10.28 15:32:40.316	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632	-0.079303	-0.078975	-0.079961
2019.10.28 15:32:41.316	-0.079303	-0.079632	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.080289
2019.10.28 15:32:42.316	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632
2019.10.28 15:32:43.316	-0.078975	-0.079961	-0.079632	-0.079303	-0.079303	-0.079303	-0.079961	-0.079303
2019.10.28 15:32:44.316	-0.079632	-0.079303	-0.079303	-0.079632	-0.079961	-0.079961	-0.079632	-0.080289
2019.10.28 15:32:45.316	-0.080289	-0.079961	-0.079303	-0.079303	-0.079632	-0.079303	-0.080289	-0.079632
2019.10.28 15:32:46.316	-0.079303	-0.079961	-0.079961	-0.079632	-0.079632	-0.079303	-0.079303	-0.078975
2019.10.28 15:32:47.316	-0.079632	-0.079632	-0.079961	-0.079961	-0.079632	-0.079632	-0.079961	-0.079303
2019.10.28 15:32:48.316	-0.079632	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.079632	-0.078975
2019.10.28 15:32:49.316	-0.079632	-0.080289	-0.079632	-0.079303	-0.079303	-0.078975	-0.079961	-0.079303
2019.10.28 15:32:50.316	-0.079632	-0.079632	-0.079961	-0.079961	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:32:51.316	-0.079961	-0.080289	-0.079961	-0.079961	-0.079961	-0.079632	-0.079632	-0.080289
2019.10.28 15:32:52.316	-0.079961	-0.079632	-0.079303	-0.080289	-0.079961	-0.079961	-0.079961	-0.079961
2019.10.28 15:32:53.316	-0.079961	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:32:54.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.079303	-0.079961	-0.079632	-0.079632
2019.10.28 15:32:55.316	-0.079303	-0.079303	-0.078975	-0.078975	-0.079632	-0.079632	-0.079632	-0.079303
2019.10.28 15:32:56.316	-0.079303	-0.079303	-0.079303	-0.079632	-0.079961	-0.079632	-0.080289	-0.079632
2019.10.28 15:32:57.316	-0.079303	-0.079303	-0.079632	-0.079303	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:32:58.316	-0.079632	-0.078975	-0.079303	-0.079303	-0.079303	-0.079632	-0.078975	-0.079303
2019.10.28 15:32:59.316	-0.078975	-0.079303	-0.078975	-0.078975	-0.079303	-0.078975	-0.079303	-0.078646
2019.10.28 15:33:00.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.078975	-0.079961
2019.10.28 15:33:01.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303	-0.079632
2019.10.28 15:33:02.316	-0.079303	-0.078975	-0.078975	-0.078975	-0.078975	-0.079303	-0.079303	-0.079961
2019.10.28 15:33:03.316	-0.079961	-0.079303	-0.079632	-0.078975	-0.079632	-0.079303	-0.079632	-0.079632
2019.10.28 15:33:04.316	-0.078975	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:05.316	-0.079303	-0.078975	-0.079632	-0.079303	-0.079303	-0.078975	-0.079303	-0.079632
2019.10.28 15:33:06.316	-0.079303	-0.079303	-0.078975	-0.079632	-0.079632	-0.079632	-0.079303	-0.078317
2019.10.28 15:33:07.316	-0.079632	-0.079632	-0.079303	-0.079632	-0.079303	-0.079632	-0.079303	-0.079632
2019.10.28 15:33:08.316	-0.079303	-0.078975	-0.078975	-0.079303	-0.078975	-0.078646	-0.078975	-0.078975
2019.10.28 15:33:09.316	-0.078975	-0.079303	-0.079303	-0.079303	-0.079961	-0.079961	-0.079303	-0.078975
2019.10.28 15:33:10.316	-0.079303	-0.079303	-0.079303	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:11.316	-0.079303	-0.079303	-0.078975	-0.079303	-0.079632	-0.079303	-0.079303	-0.078975
2019.10.28 15:33:12.316	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.078975	-0.079303	-0.078646
2019.10.28 15:33:13.316	-0.079632	-0.078975	-0.078975	-0.079303	-0.079303	-0.079303	-0.079632	-0.079303
2019.10.28 15:33:14.316	-0.079632	-0.078646	-0.079632	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:15.316	-0.079303	-0.078646	-0.078975	-0.079303	-0.078975	-0.079303	-0.079632	-0.079632
2019.10.28 15:33:16.316	-0.079632	-0.078317	-0.079303	-0.078975	-0.079632	-0.078975	-0.079632	-0.079303
2019.10.28 15:33:17.316	-0.079632	-0.079303	-0.079303	-0.079632	-0.079303	-0.079632	-0.078646	-0.079632
2019.10.28 15:33:18.316	-0.078975	-0.079303	-0.078975	-0.078975	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:19.316	-0.079303	-0.079632	-0.079632	-0.078975	-0.079303	-0.078975	-0.079632	-0.079632
2019.10.28 15:33:20.316	-0.079303	-0.079303	-0.079632	-0.078975	-0.078975	-0.079632	-0.079632	-0.079961
2019.10.28 15:33:21.316	-0.079303	-0.079632	-0.079632	-0.079632	-0.080289	-0.079961	-0.079632	-0.079632
2019.10.28 15:33:22.316	-0.079632	-0.079303	-0.079632	-0.079632	-0.079632	-0.079632	-0.079303	-0.079632
2019.10.28 15:33:23.316	-0.079632	-0.079961	-0.079303	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:33:24.316	-0.079303	-0.079303	-0.079632	-0.079961	-0.079632	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:25.316	-0.079632	-0.078975	-0.079303	-0.079632	-0.078975	-0.079303	-0.079632	-0.078975
2019.10.28 15:33:26.316	-0.079303	-0.079632	-0.079303	-0.079303	-0.079303	-0.079632	-0.079303	-0.079632
2019.10.28 15:33:27.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.078975
2019.10.28 15:33:28.316	-0.079632	-0.079303	-0.079632	-0.079303	-0.079303	-0.079303	-0.079632	-0.079632
2019.10.28 15:33:29.316	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303	-0.079303	-0.079632	-0.079632
2019.10.28 15:33:30.316	-0.078646	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.078975
2019.10.28 15:33:31.316	-0.078975	-0.079303	-0.079303	-0.080618	-0.079303	-0.078975	-0.079303	-0.079303
2019.10.28 15:33:32.316	-0.079303	-0.079303	-0.079632	-0.079303	-0.079632	-0.079632	-0.079303	-0.079632
2019.10.28 15:33:33.316	-0.079303	-0.079303	-0.078975	-0.080289	-0.079632	-0.079303	-0.079303	-0.079632
2019.10.28 15:33:34.316	-0.079303	-0.079303	-0.079303	-0.078975	-0.078975	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:35.316	-0.079303	-0.079961	-0.078975	-0.079303	-0.079303	-0.078975	-0.079303	-0.079632
2019.10.28 15:33:36.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079632	-0.079303	-0.079632	-0.079303
2019.10.28 15:33:37.316	-0.079632	-0.078646	-0.078975	-0.079303	-0.079303	-0.079632	-0.078975	-0.077989
2019.10.28 15:33:38.316	-0.079303	-0.079303	-0.078975	-0.078975	-0.078975	-0.079303	-0.079303	-0.078975
2019.10.28 15:33:39.316	-0.079303	-0.079632	-0.079303	-0.079961	-0.079632	-0.079961	-0.078975	-0.078975
2019.10.28 15:33:40.316	-0.079632	-0.079303	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.079303
2019.10.28 15:33:41.316	-0.079303	-0.078975	-0.078975	-0.079303	-0.079303	-0.079303	-0.079632	-0.078317
2019.10.28 15:33:42.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.078975	-0.079303	-0.079303
2019.10.28 15:33:43.316	-0.079632	-0.079303	-0.078975	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:44.316	-0.078975	-0.078975	-0.079961	-0.079303	-0.078975	-0.079303	-0.079632	-0.079632
2019.10.28 15:33:45.316	-0.079632	-0.079303	-0.079303	-0.078646	-0.079303	-0.078975	-0.079303	-0.079632
2019.10.28 15:33:46.316	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:33:47.316	-0.079632	-0.078975	-0.079303	-0.079303	-0.079303	-0.079632	-0.079303	-0.079303
2019.10.28 15:33:48.316	-0.079961	-0.079632	-0.079961	-0.079303	-0.079303	-0.079303	-0.078975	-0.079632
2019.10.28 15:33:49.316	-0.078975	-0.078975	-0.079303	-0.078975	-0.079632	-0.078975	-0.078975	-0.079303
2019.10.28 15:33:50.316	-0.078646	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.079632	-0.078975
2019.10.28 15:33:51.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.079632	-0.079961
2019.10.28 15:33:52.316	-0.079303	-0.079632	-0.078646	-0.079303	-0.079303	-0.079303	-0.079303	-0.079632
2019.10.28 15:33:53.316	-0.079303	-0.079303	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.080947
2019.10.28 15:33:54.316	-0.078975	-0.078975	-0.079303	-0.079303	-0.078975	-0.079303	-0.078975	-0.079632
2019.10.28 15:33:55.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.078975	-0.079632	-0.079303	-0.079961
2019.10.28 15:33:56.316	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.078975	-0.079632	-0.079303
2019.10.28 15:33:57.316	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303	-0.078975
2019.10.28 15:33:58.316	-0.079303	-0.079632	-0.079632	-0.079303	-0.079303	-0.078975	-0.078646	-0.079632
2019.10.28 15:33:59.316	-0.079303	-0.079632	-0.079961	-0.079303	-0.079961	-0.079632	-0.079961	-0.079303
2019.10.28 15:34:00.316	-0.079632	-0.079303	-0.079303	-0.079961	-0.079961	-0.079632	-0.079961	-0.080289
2019.10.28 15:34:01.316	-0.079632	-0.079961	-0.079961	-0.079632	-0.079303	-0.079632	-0.079961	-0.079303
2019.10.28 15:34:02.316	-0.079632	-0.079303	-0.080289	-0.079961	-0.079961	-0.079632	-0.079632	-0.080289
2019.10.28 15:34:03.316	-0.079961	-0.079961	-0.079303	-0.080289	-0.079632	-0.079961	-0.079961	-0.079303
2019.10.28 15:34:04.316	-0.079303	-0.079632	-0.079632	-0.079303	-0.079632	-0.079303	-0.079303	-0.080289
2019.10.28 15:34:05.316	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632
2019.10.28 15:34:06.316	-0.079961	-0.079632	-0.079632	-0.079961	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:34:07.316	-0.080289	-0.079632	-0.079961	-0.079632	-0.079961	-0.079961	-0.080289	-0.079961
2019.10.28 15:34:08.316	-0.079961	-0.078975	-0.079961	-0.079961	-0.079961	-0.079961	-0.079632	-0.078975
2019.10.28 15:34:09.316	-0.079632	-0.079961	-0.079303	-0.079961	-0.080289	-0.079303	-0.079632	-0.079632
2019.10.28 15:34:10.316	-0.079961	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079961	-0.078975
2019.10.28 15:34:11.316	-0.079632	-0.079961	-0.080289	-0.080289	-0.079632	-0.079961	-0.079961	-0.080289
2019.10.28 15:34:12.316	-0.079632	-0.080289	-0.079961	-0.079632	-0.079961	-0.079303	-0.079632	-0.081604
2019.10.28 15:34:13.316	-0.079632	-0.080289	-0.079961	-0.079632	-0.079961	-0.079961	-0.079961	-0.079632
2019.10.28 15:34:14.316	-0.079632	-0.079961	-0.079961	-0.079303	-0.079632	-0.079961	-0.079961	-0.080947
2019.10.28 15:34:15.316	-0.079961	-0.080289	-0.079632	-0.079961	-0.079961	-0.079632	-0.079632	-0.079961
2019.10.28 15:34:16.316	-0.079632	-0.079632	-0.078975	-0.079303	-0.079632	-0.079303	-0.080289	-0.079632
2019.10.28 15:34:17.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.080289	-0.079961	-0.079961	-0.079961
2019.10.28 15:34:18.316	-0.079961	-0.080289	-0.079632	-0.080289	-0.079961	-0.079961	-0.079961	-0.079961
2019.10.28 15:34:19.316	-0.079961	-0.080289	-0.079961	-0.080289	-0.079961	-0.079632	-0.079961	-0.080289
2019.10.28 15:34:20.316	-0.080289	-0.079632	-0.080289	-0.079961	-0.079961	-0.079632	-0.079961	-0.079961
2019.10.28 15:34:21.316	-0.080289	-0.079961	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:34:22.316	-0.079632	-0.080289	-0.080618	-0.080289	-0.080618	-0.079961	-0.079961	-0.080289
2019.10.28 15:34:23.316	-0.079632	-0.079961	-0.078975	-0.080618	-0.080289	-0.079632	-0.079961	-0.079961
2019.10.28 15:34:24.316	-0.079632	-0.080289	-0.079961	-0.079303	-0.079961	-0.079961	-0.079632	-0.079303
2019.10.28 15:34:25.316	-0.080289	-0.080618	-0.080289	-0.079632	-0.080289	-0.079961	-0.079961	-0.079632
2019.10.28 15:34:26.316	-0.080289	-0.079961	-0.079303	-0.080289	-0.079961	-0.079961	-0.080289	-0.080618
2019.10.28 15:34:27.316	-0.079303	-0.079961	-0.079303	-0.079303	-0.079632	-0.079632	-0.079303	-0.079632
2019.10.28 15:34:28.316	-0.079961	-0.079961	-0.079961	-0.079303	-0.079632	-0.079632	-0.079632	-0.079303
2019.10.28 15:34:29.316	-0.080289	-0.079303	-0.079632	-0.079632	-0.079961	-0.079303	-0.079303	-0.079961
2019.10.28 15:34:30.316	-0.079632	-0.079961	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.080618
2019.10.28 15:34:31.316	-0.079961	-0.079632	-0.079632	-0.079961	-0.079961	-0.079632	-0.079961	-0.078975
2019.10.28 15:34:32.316	-0.079303	-0.079632	-0.079632	-0.079303	-0.079303	-0.079303	-0.078975	-0.080289
2019.10.28 15:34:33.316	-0.078975	-0.079632	-0.079303	-0.079961	-0.079632	-0.079632	-0.079961	-0.079303
2019.10.28 15:34:34.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303	-0.079961	-0.079632	-0.079632
2019.10.28 15:34:35.316	-0.079303	-0.078975	-0.079303	-0.079303	-0.078975	-0.079632	-0.079303	-0.079632
2019.10.28 15:34:36.316	-0.079632	-0.079303	-0.079632	-0.079303	-0.078975	-0.079632	-0.079303	-0.079303
2019.10.28 15:34:37.316	-0.078975	-0.079303	-0.079303	-0.079632	-0.079303	-0.079961	-0.079303	-0.079632
2019.10.28 15:34:38.316	-0.079303	-0.079632	-0.079632	-0.078975	-0.079303	-0.079303	-0.079303	-0.078975
2019.10.28 15:34:39.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.078975	-0.078975
2019.10.28 15:34:40.316	-0.078646	-0.079961	-0.079961	-0.079632	-0.078975	-0.079632	-0.079303	-0.079632
2019.10.28 15:34:41.316	-0.079303	-0.079961	-0.079303	-0.078975	-0.079303	-0.079303	-0.078975	-0.080618
2019.10.28 15:34:42.316	-0.078975	-0.079303	-0.079303	-0.078975	-0.078975	-0.078975	-0.079303	-0.079632
2019.10.28 15:34:43.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.078975
2019.10.28 15:34:44.316	-0.079632	-0.078975	-0.078975	-0.079961	-0.079303	-0.079632	-0.079632	-0.079303
2019.10.28 15:34:45.316	-0.079632	-0.078975	-0.078975	-0.078975	-0.079303	-0.078646	-0.079303	-0.079303
2019.10.28 15:34:46.316	-0.079303	-0.079632	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:34:47.316	-0.078975	-0.079303	-0.078646	-0.079632	-0.079303	-0.079632	-0.079303	-0.078975
2019.10.28 15:34:48.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.079961	-0.079632	-0.079632	-0.078975
2019.10.28 15:34:49.316	-0.078646	-0.079303	-0.078975	-0.078975	-0.078646	-0.079303	-0.079303	-0.078975
2019.10.28 15:34:50.316	-0.079632	-0.079303	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:34:51.316	-0.078975	-0.079303	-0.079961	-0.078975	-0.079303	-0.079632	-0.079632	-0.079303
2019.10.28 15:34:52.316	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.078975	-0.079303	-0.078975
2019.10.28 15:34:53.316	-0.078975	-0.078975	-0.079632	-0.078975	-0.079303	-0.079303	-0.078646	-0.078975
2019.10.28 15:34:54.316	-0.078646	-0.079632	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303
2019.10.28 15:34:55.316	-0.079303	-0.079303	-0.079632	-0.078646	-0.079632	-0.078975	-0.079961	-0.078975
2019.10.28 15:34:56.316	-0.078975	-0.079303	-0.078975	-0.079303	-0.078975	-0.079303	-0.079303	-0.079632
2019.10.28 15:34:57.316	-0.078975	-0.078975	-0.078975	-0.079303	-0.078975	-0.079632	-0.078975	-0.079632
2019.10.28 15:34:58.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.078975	-0.078975	-0.079303
2019.10.28 15:34:59.316	-0.078975	-0.078975	-0.078975	-0.079303	-0.079303	-0.079303	-0.079303	-0.079632
2019.10.28 15:35:00.316	-0.079303	-0.079632	-0.078975	-0.078646	-0.079303	-0.079303	-0.079303	-0.079303
2019.10.28 15:35:01.316	-0.079303	-0.078975	-0.079303	-0.079632	-0.079303	-0.079632	-0.079303	-0.079303
2019.10.28 15:35:02.316	-0.078975	-0.078975	-0.079632	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303
2019.10.28 15:35:03.316	-0.079632	-0.079632	-0.079632	-0.079303	-0.079303	-0.079303	-0.079632	-0.079632
2019.10.28 15:35:04.316	-0.079303	-0.078975	-0.078975	-0.079303	-0.078975	-0.078975	-0.079303	-0.078646
2019.10.28 15:35:05.316	-0.078975	-0.078975	-0.078975	-0.078975	-0.079632	-0.078975	-0.078975	-0.078975
2019.10.28 15:35:06.316	-0.079303	-0.078975	-0.078646	-0.079303	-0.078975	-0.078975	-0.078975	-0.078975
2019.10.28 15:35:07.316	-0.079303	-0.079303	-0.079303	-0.078975	-0.079632	-0.079303	-0.079961	-0.078317
2019.10.28 15:35:08.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.078317	-0.078975
2019.10.28 15:35:09.316	-0.078975	-0.079303	-0.079303	-0.078975	-0.079303	-0.078975	-0.079303	-0.080289
2019.10.28 15:35:10.316	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.078646	-0.079303	-0.079303
2019.10.28 15:35:11.316	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303	-0.079632	-0.079632	-0.079961
2019.10.28 15:35:12.316	-0.078975	-0.078975	-0.079303	-0.079632	-0.079632	-0.079303	-0.079303	-0.079303
2019.10.28 15:35:13.316	-0.078975	-0.078975	-0.079303	-0.078975	-0.079303	-0.078975	-0.079632	-0.078975
2019.10.28 15:35:14.316	-0.079303	-0.079632	-0.078317	-0.079303	-0.079303	-0.079632	-0.078646	-0.079961
2019.10.28 15:35:15.316	-0.079632	-0.079632	-0.079632	-0.079632	-0.079632	-0.079303	-0.079303	-0.079303
2019.10.28 15:35:16.316	-0.079303	-0.078975	-0.078975	-0.078646	-0.078646	-0.078975	-0.079303	-0.078975
2019.10.28 15:35:17.316	-0.078975	-0.079632	-0.079303	-0.078975	-0.079303	-0.079303	-0.079632	-0.079632
2019.10.28 15:35:18.316	-0.079632	-0.079632	-0.079303	-0.079303	-0.078975	-0.079632	-0.079632	-0.079961
2019.10.28 15:35:19.316	-0.079303	-0.079632	-0.078646	-0.079303	-0.079303	-0.079961	-0.079303	-0.079632
2019.10.28 15:35:20.316	-0.078975	-0.078975	-0.079303	-0.078975	-0.079632	-0.079303	-0.079303	-0.078975
2019.10.28 15:35:21.316	-0.079303	-0.078975	-0.079303	-0.079303	-0.079632	-0.079632	-0.079961	-0.079632
2019.10.28 15:35:22.316	-0.080289	-0.079961	-0.079632	-0.079632	-0.080289	-0.079632	-0.079961	-0.079303
2019.10.28 15:35:23.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079961	-0.079632	-0.079632	-0.079303
2019.10.28 15:35:24.316	-0.079632	-0.079303	-0.079961	-0.079632	-0.079632	-0.079632	-0.079303	-0.079303
2019.10.28 15:35:25.316	-0.079961	-0.079632	-0.079961	-0.079303	-0.079961	-0.079632	-0.079961	-0.079961
2019.10.28 15:35:26.316	-0.079303	-0.079961	-0.079632	-0.079961	-0.080289	-0.079961	-0.079632	-0.079961
2019.10.28 15:35:27.316	-0.079632	-0.080289	-0.079632	-0.080289	-0.079632	-0.079632	-0.079961	-0.080947
2019.10.28 15:35:28.316	-0.079632	-0.080289	-0.080289	-0.079961	-0.080289	-0.080289	-0.079961	-0.079632
2019.10.28 15:35:29.316	-0.079632	-0.079961	-0.079961	-0.079961	-0.079961	-0.079961	-0.079961	-0.079961
2019.10.28 15:35:30.316	-0.079632	-0.079632	-0.079961	-0.079303	-0.079961	-0.079303	-0.079303	-0.079632
2019.10.28 15:35:31.316	-0.079632	-0.079961	-0.080289	-0.079961	-0.079632	-0.079961	-0.079632	-0.080618
2019.10.28 15:35:32.316	-0.079632	-0.079303	-0.079632	-0.079961	-0.079632	-0.079632	-0.079632	-0.079303
2019.10.28 15:35:33.316	-0.079632	-0.079632	-0.079632	-0.079303	-0.079632	-0.079632	-0.079632	-0.079632
2019.10.28 15:35:34.316	-0.079303	-0.078975	-0.079303	-0.078975	-0.079632	-0.079303	-0.079632	-0.078975
2019.10.28 15:35:35.316	-0.079303	-0.079632	-0.079961	-0.079303	-0.079961	-0.079632	-0.079303	-0.079632
2019.10.28 15:35:36.316	-0.079303	-0.079632	-0.079632	-0.078975	-0.079303	-0.079303	-0.079632	-0.079303
2019.10.28 15:35:37.316	-0.079303	-0.078975	-0.079632	-0.079632	-0.079632	-0.079303	-0.079303	-0.078975
2019.10.28 15:35:38.316	-0.078975	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303	-0.079303	-0.079632
2019.10.28 15:35:39.316	-0.079303	-0.079632	-0.078975	-0.079632	-0.080289	-0.079961	-0.079303	-0.078646
2019.10.28 15:35:40.316	-0.078975	-0.078975	-0.079632	-0.079632	-0.079632	-0.078975	-0.078975	-0.078646
2019.10.28 15:35:41.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.079961	-0.079632	-0.079303	-0.079303
2019.10.28 15:35:42.316	-0.079303	-0.079303	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.079303
2019.10.28 15:35:43.316	-0.079632	-0.079303	-0.079303	-0.079303	-0.079303	-0.079632	-0.078975	-0.077989
2019.10.28 15:35:44.316	-0.078975	-0.079632	-0.078975	-0.078317	-0.079303	-0.078975	-0.078975	-0.078975
2019.10.28 15:35:45.316	-0.078646	-0.078975	-0.079303	-0.079303	-0.079303	-0.078975	-0.079303	-0.078975
